出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,1016,953,0.5468126,0.5891658,72,132051.0,138821.17,125764.72,115277.34240648209,141083.99931989878,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,65,1060,0.5468126,0.5891658,52,140475.0,126839.74,125018.516,117732.27940625377,136540.94952002275,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,300,1050,0.5468126,0.5891658,50,116569.0,125515.97,125263.766,115860.86727633154,133632.06953662712,JFK
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,360,1065,0.5468126,0.5891658,17,114138.0,122216.695,119570.69,111925.75159086841,126864.70513000437,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,670,1065,0.5468126,0.5891658,77,131978.0,118719.4,118749.86,112930.8796571706,125645.18982218503,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,766,963,0.5468126,0.5891658,29,155231.0,133300.83,128820.61,115083.8354800432,148839.4991534662,JFK
下午班機,TPE,上午抵達,1,0,2,1,2,1,2,0,885,990,0.5468126,0.5891658,50,137694.0,146822.16,146081.36,131563.80334726546,165580.31127584237,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,2,2,0,1090,985,0.5468126,0.5891658,39,121487.0,147234.53,142676.4,121789.19869339868,171787.29245345356,JFK
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,600,945,0.5468126,0.5891658,13,163259.0,147475.12,135061.36,122714.34517526551,148538.02903573052,JFK
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,710,930,0.5468126,0.5891658,10,148479.0,139609.28,142838.14,128416.9862334556,155211.47200063942,JFK
晚間班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1480,930,0.5468126,0.5891658,76,237457.0,177943.11,163172.17,123711.62501380332,206514.02469141994,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,305,960,0.5468126,0.5891658,14,138030.0,155195.0,147177.39,133223.33489559835,164573.33002617888,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,455,1070,0.5468126,0.5891658,30,71301.0,85126.45,83924.484,73957.00515577012,98423.89231414718,JFK
晚間班機,TPE,下午抵達,1,0,2,1,0,0,1,1,701,994,0.5468126,0.5891658,57,133564.0,126209.03,130456.76,119176.50767695036,145566.57155126487,JFK
下午班機,TPE,晚間抵達,1,1,2,1,2,0,2,1,220,985,0.5468126,0.5891658,56,92075.0,96723.4,93840.26,89429.49901904946,99577.17534772604,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,50,115310.0,116815.74,112470.484,104995.48754103268,117977.04109514457,JFK
晚間班機,TPE,上午抵達,1,1,2,1,2,0,2,0,665,990,0.5468126,0.5891658,53,102369.0,130353.914,125789.664,112159.13171163989,144578.64175614645,JFK
上午班機,TSA,上午抵達,1,0,3,1,1,0,2,1,1335,945,0.5468126,0.5891658,37,172599.0,146163.72,147499.45,132352.4245088793,164507.6437378278,JFK
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1305,965,0.5468126,0.5891658,58,122693.0,119109.3,126162.34,116085.83948519258,151447.9752623918,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,801,999,0.5468126,0.5891658,36,158448.0,152729.17,141680.61,128727.11773406544,157369.24612265587,JFK
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,940,945,0.5468126,0.5891658,24,168432.0,177075.19,170626.06,156622.73490641033,199239.7929883256,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,400,1050,0.5468126,0.5891658,78,131063.0,144083.84,138348.69,127990.6982143279,152564.9229373154,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,345,1050,0.5468126,0.5891658,60,117204.0,119546.74,116974.94,106329.80618979025,122899.21689248369,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,931,999,0.5468126,0.5891658,76,125039.0,138183.6,128992.97,117636.53016593186,142368.4244737659,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,0,0,1,1,701,974,0.5468126,0.5891658,6,129710.0,130557.08,118024.68,104856.03314301415,133843.07670203055,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,400,1050,0.5468126,0.5891658,55,125099.0,127304.62,120403.05,111228.17080683375,127129.93788197941,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,835,1375,0.5468126,0.5891658,56,134602.0,170939.75,167759.16,146089.44866043463,178757.50356877747,JFK
下午班機,TPE,上午抵達,1,0,2,1,2,0,2,1,885,990,0.5468126,0.5891658,52,135702.0,135485.4,134613.47,124437.48925733873,143196.02825604376,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,305,960,0.5468126,0.5891658,29,136809.0,130229.16,130160.99,120400.82776610005,142125.6538277909,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,60,128473.0,129421.41,133284.94,123791.61876170023,154759.49443187163,JFK
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,835,1375,0.5468126,0.5891658,58,178611.0,155327.81,156732.05,147143.18056795813,165087.98052302547,JFK
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,0,1275,1000,0.5468126,0.5891658,62,189585.0,191181.19,183093.52,163481.1431778795,204690.27184594513,JFK
下午班機,TPE,下午抵達,1,1,2,1,1,2,2,1,1110,1015,0.5468126,0.5891658,37,214981.0,172150.55,159568.08,136865.4141180943,191693.73756220101,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,2,2,0,215,940,0.5468126,0.5891658,34,150090.0,147364.89,149524.06,129928.48472723686,164388.20539075538,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1895,1070,0.5468126,0.5891658,29,102098.0,87848.71,82493.43,73941.6502029235,89518.82476040341,JFK
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,70,1010,0.5468126,0.5891658,17,175402.0,143582.22,147138.1,132632.33982292464,161591.8013487709,JFK
上午班機,TSA,上午抵達,1,0,3,1,1,0,2,1,1335,945,0.5468126,0.5891658,31,112451.0,137752.02,139897.3,128162.53694539063,154648.30604359743,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,495,1050,0.5468126,0.5891658,51,193462.0,146052.1,135236.64,121965.40668852281,145176.21247006903,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,835,1375,0.5468126,0.5891658,59,162849.0,159245.95,163015.53,152770.05313334602,170202.94023877746,JFK
晚間班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1200,1075,0.5468126,0.5891658,63,78834.0,76536.19,76364.34,67924.73167678466,88244.04825672011,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,861,999,0.5468126,0.5891658,64,138353.0,141292.28,133066.1,122074.86281917366,149841.1598498699,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,495,1050,0.5468126,0.5891658,55,124508.0,119209.18,117597.734,110155.16363055413,124985.55036100373,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,605,1070,0.5468126,0.5891658,54,116226.0,116043.59,112128.09,103375.04193250701,116822.16857894653,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,0,2,0,1090,985,0.5468126,0.5891658,58,123061.0,130348.94,124931.51,111841.2654404768,143035.62893414457,JFK
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,0,956,953,0.5468126,0.5891658,71,136396.0,143278.0,127648.79,114570.2057214683,142353.5817480351,JFK
下午班機,TSA,上午抵達,1,0,2,1,2,0,2,1,960,990,0.5468126,0.5891658,59,166357.0,184236.42,165500.42,152885.0123728529,181644.5121288514,JFK
上午班機,TPE,下午抵達,1,0,1,1,0,0,1,0,146,1014,0.5468126,0.5891658,33,169998.0,168466.03,160513.45,143727.60882270304,178100.53889764866,JFK
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,710,930,0.5468126,0.5891658,17,149559.0,138819.19,141774.42,127383.62178194695,152198.29765371792,JFK
上午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,385,945,0.5468126,0.5891658,14,177786.0,162719.34,156270.56,144299.5076959236,171438.82344759218,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,770,1065,0.5468126,0.5891658,38,110319.0,111996.32,106970.78,96269.5670041673,114090.68156783907,JFK
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,0,1470,945,0.5468126,0.5891658,9,123930.0,123508.04,122856.74,111629.57842627811,137457.46462559656,JFK
晚間班機,TPE,晚間抵達,1,0,2,1,0,0,1,1,1124,990,0.5468126,0.5891658,78,130185.0,131925.97,134522.22,120024.37811497405,152389.56387377423,JFK
早晨班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,1010,1055,0.5468126,0.5891658,16,117158.0,119382.8,118888.9,113627.21567867206,124300.92621036641,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,915,1060,0.5468126,0.5891658,37,111496.0,113312.08,112448.72,104579.65451511055,119723.50083585306,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,565,1050,0.5468126,0.5891658,51,140726.0,146976.53,135626.19,121686.12597576609,149139.9454497276,JFK
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,630,1005,0.5468126,0.5891658,35,122413.0,120703.23,128128.72,115611.73288263779,144280.94109376532,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,1,0,1,1,701,974,0.5468126,0.5891658,8,129842.0,130336.51,117279.66,105626.39253210668,133416.61083208804,JFK
下午班機,TSA,下午抵達,1,0,3,1,1,1,2,0,1305,965,0.5468126,0.5891658,63,125127.0,125018.875,133306.67,115450.71018344648,159914.62850075914,JFK
上午班機,TPE,下午抵達,1,0,1,1,1,0,1,1,141,999,0.5468126,0.5891658,16,131423.0,129862.92,132712.12,121993.79115088138,144430.04702018376,JFK
早晨班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,360,1065,0.5468126,0.5891658,13,173282.0,130355.77,130450.414,116980.8032622613,149202.540613045,JFK
晚間班機,TPE,晚間抵達,1,0,5,1,1,2,2,1,1080,1075,0.5468126,0.5891658,52,130461.0,123789.87,119847.305,100111.52460366007,149695.78259530952,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,450,1055,0.5468126,0.5891658,17,306154.0,295180.72,268210.16,223457.2310155334,300546.27251372667,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,58,120771.0,136154.16,136988.89,127971.76468579256,159731.5224250388,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,56,120838.0,139696.64,139331.69,128586.17513793417,162755.21164304018,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,0,1010,990,0.5468126,0.5891658,53,118617.0,99033.2,97988.414,93234.572970483,101954.23744614764,JFK
晚間班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,1290,945,0.5468126,0.5891658,55,125254.0,133544.75,134833.69,121208.89228635436,153591.0506201858,JFK
下午班機,TPE,晚間抵達,1,1,2,1,2,0,2,0,220,985,0.5468126,0.5891658,65,112176.0,107670.234,110203.305,99272.78441057666,125719.15892575667,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,0,935,1065,0.5468126,0.5891658,39,122699.0,143890.23,142413.48,124767.26004958495,162469.40677904914,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,305,960,0.5468126,0.5891658,35,133871.0,133288.23,131431.19,123767.345498192,143224.6616201166,JFK
上午班機,TPE,晚間抵達,1,1,1,1,1,1,1,0,1245,1430,0.5468126,0.5891658,32,169572.0,161856.8,160898.14,146228.97030748153,176759.02214554834,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,51,119257.0,147025.47,150982.64,133606.61533653006,187944.6528061197,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,65,1060,0.5468126,0.5891658,58,115369.0,125113.695,121942.516,113860.86416859538,130093.06756015177,JFK
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,340,939,0.5468126,0.5891658,74,126566.0,119831.305,117378.125,110172.33589876597,126385.44836155837,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,120,1060,0.5468126,0.5891658,31,122422.0,123427.85,123088.13,115960.11170774001,134245.91880109493,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,64,126221.0,125783.19,119708.18,109579.93711041684,127270.74385245901,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,865,1065,0.5468126,0.5891658,31,125418.0,112771.44,112460.836,106455.20138902952,119205.16961654251,JFK
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,0,986,963,0.5468126,0.5891658,73,133706.0,141244.45,124243.33,113019.86970829178,137979.81176444737,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,495,1050,0.5468126,0.5891658,53,112085.0,116698.6,117353.055,111870.56908179208,123347.11340349376,JFK
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,1595,930,0.5468126,0.5891658,49,141779.0,129103.85,124247.59,111076.9239187613,138979.24477542794,JFK
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,1305,945,0.5468126,0.5891658,33,131262.0,142239.75,142394.48,135522.052589746,151000.91936865426,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,930,1045,0.5468126,0.5891658,33,120478.0,112900.89,111901.836,107818.77652160612,117222.87355051062,JFK
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,710,930,0.5468126,0.5891658,17,149578.0,138819.19,141774.42,127383.62178194695,152198.29765371792,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,790,1435,0.5468126,0.5891658,36,171505.0,180694.14,167866.86,148202.23382369298,184106.46635446593,JFK
晚間班機,TPE,下午抵達,1,0,2,1,0,1,1,1,831,963,0.5468126,0.5891658,63,134921.0,121714.68,118533.3,109147.86289946346,135758.25282721277,JFK
下午班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,1695,1075,0.5468126,0.5891658,24,143428.0,138777.48,130026.25,113682.28892716824,146175.37682049596,JFK
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1430,0.5468126,0.5891658,71,152535.0,148263.7,146629.33,137506.67501438042,156647.02776658573,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,550,1430,0.5468126,0.5891658,55,167559.0,156046.58,163163.45,149007.62540753832,174840.20800175323,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,930,1045,0.5468126,0.5891658,37,112143.0,111102.08,110310.87,105517.03931800292,114335.55142652817,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,835,1375,0.5468126,0.5891658,64,178535.0,164131.38,168068.22,154380.6018857671,177586.87497736077,JFK
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,0,1085,955,0.5468126,0.5891658,49,120539.0,117144.96,112649.33,106869.95071009267,120915.6772777151,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,55,116823.0,115758.195,112000.59,103523.5170753812,117744.27424328616,JFK
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,1305,945,0.5468126,0.5891658,17,156821.0,162270.08,156132.47,145428.71863872194,168166.016866012,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,550,1430,0.5468126,0.5891658,55,174058.0,156046.58,163163.45,149007.62540753832,174840.20800175323,JFK
上午班機,TSA,上午抵達,1,0,3,1,1,0,2,1,1335,945,0.5468126,0.5891658,18,166566.0,150587.33,146757.89,133589.09330435106,169235.18778281356,JFK
晚間班機,TPE,下午抵達,1,0,5,1,0,0,1,1,961,958,0.5468126,0.5891658,36,130791.0,145187.61,117727.01,104895.18273807118,139216.7504830256,JFK
早晨班機,TPE,晚間抵達,1,0,5,1,1,2,2,0,615,1075,0.5468126,0.5891658,9,148971.0,160876.36,151445.7,127491.79706201996,188858.4359480008,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,770,1050,0.5468126,0.5891658,52,124423.0,119995.64,116694.26,108964.58000602515,124806.02650473041,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,285,1050,0.5468126,0.5891658,71,130129.0,130730.38,129920.02,119698.54694073573,138292.08587472563,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,715,1050,0.5468126,0.5891658,53,130151.0,121219.46,120006.29,115923.13659750663,125667.75499818691,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,1,1,0,790,1435,0.5468126,0.5891658,58,171637.0,157789.23,155721.31,138366.69114040455,170992.50066407828,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,1010,990,0.5468126,0.5891658,49,114718.0,94805.09,93655.73,88664.72208806979,100216.63776769863,JFK
上午班機,TPE,下午抵達,1,0,1,1,0,0,1,1,146,1014,0.5468126,0.5891658,37,168490.0,149347.2,147813.47,136501.4019711634,164371.21199322728,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,875,1000,0.5468126,0.5891658,56,121043.0,145731.67,138002.38,126756.48469693962,162351.77340102862,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,58,127235.0,136154.16,136988.89,127971.76468579256,159731.5224250388,JFK
上午班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,474,995,0.5468126,0.5891658,37,125119.0,116236.43,124499.29,111516.13195715213,132933.11387608823,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,1,2,0,905,1000,0.5468126,0.5891658,63,118130.0,125075.164,120455.19,113023.80393293886,129385.53481469079,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,335,1050,0.5468126,0.5891658,60,117204.0,118863.28,115934.305,105538.69456651567,122574.75168837195,JFK
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,315,1390,0.5468126,0.5891658,7,155461.0,156595.05,156890.12,149218.81610065405,168956.43619192293,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,530,1430,0.5468126,0.5891658,39,173739.0,165918.73,166347.0,150406.30167664879,178621.80395258233,JFK
上午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,230,965,0.5468126,0.5891658,33,133733.0,133332.73,143160.4,129383.86285555833,157779.84056128745,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,1040,1375,0.5468126,0.5891658,61,203143.0,161936.94,156101.2,140248.60119810916,172347.67601255293,JFK
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,1,1,0,885,0.5468126,0.5891658,77,126664.0,128764.84,117767.43,107000.03907589841,130077.09176546682,JFK
晚間班機,TPE,早晨抵達,1,0,5,1,0,0,1,1,525,944,0.5468126,0.5891658,76,124185.0,115100.78,104435.8,90989.12731126856,126009.64853747211,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,300,1050,0.5468126,0.5891658,72,113502.0,120609.68,117935.34,109513.25478157915,127307.60494901922,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,36,110464.0,123245.18,118058.91,108617.97983349592,131996.66382250492,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,300,1050,0.5468126,0.5891658,63,109943.0,118497.695,117678.06,110447.88050607318,127905.74353004275,JFK
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,710,930,0.5468126,0.5891658,19,149209.0,142077.06,143894.62,130012.74633645141,157088.39351401213,JFK
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,1,1,0,885,0.5468126,0.5891658,51,124790.0,131952.27,117019.12,104040.40379816861,132747.27956492614,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,1,435,1055,0.5468126,0.5891658,17,306067.0,309144.78,272968.8,220829.4801664379,313574.86374203645,JFK
早晨班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,1010,1055,0.5468126,0.5891658,14,109943.0,117141.945,113795.83,109532.97761634296,119364.74067704046,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1025,1065,0.5468126,0.5891658,74,115511.0,125177.305,123300.195,106460.39449617075,139497.83236791575,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,0,2,1,1090,985,0.5468126,0.5891658,57,95549.0,97063.54,97130.766,93058.86882388135,104298.45639743324,JFK
晚間班機,TPE,晚間抵達,1,0,2,1,0,0,1,1,1011,963,0.5468126,0.5891658,63,131794.0,133440.1,120759.305,106016.60508622296,136091.6132612721,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,836,953,0.5468126,0.5891658,76,128995.0,132916.44,118913.62,111526.77022577719,134145.00040011035,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,930,1045,0.5468126,0.5891658,29,110336.0,111409.45,111161.53,107618.01286488392,115305.07760148298,JFK
下午班機,TPE,下午抵達,1,1,2,1,1,1,2,1,1110,1015,0.5468126,0.5891658,64,147095.0,147791.2,152915.28,141719.3539246589,165193.1492516304,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,715,1065,0.5468126,0.5891658,55,110305.0,115617.52,112392.43,104336.46496091501,118194.22416914476,JFK
上午班機,TPE,下午抵達,1,0,1,1,1,0,1,1,146,1014,0.5468126,0.5891658,37,166588.0,153244.34,148060.1,136021.3382147124,163017.2491733266,JFK
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,655,945,0.5468126,0.5891658,8,150070.0,141637.92,133636.1,120662.65845294874,145172.3808676531,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,59,149848.0,136473.05,133723.55,122039.8688883728,147569.87833519542,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,0,2,1,1090,985,0.5468126,0.5891658,53,92841.0,101546.81,100755.695,96978.73272305225,112126.86524348956,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,1010,990,0.5468126,0.5891658,64,98863.0,88430.64,88259.52,83985.20601767139,94261.62205190145,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,530,1430,0.5468126,0.5891658,35,180983.0,166934.38,168320.05,155992.3816566818,187351.15040652154,JFK
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1470,945,0.5468126,0.5891658,10,118564.0,117069.016,124534.67,110652.80205371186,140312.55613081704,JFK
早晨班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,615,1075,0.5468126,0.5891658,17,132680.0,128408.12,118718.945,103532.84982385054,134915.44323771127,JFK
上午班機,TPE,晚間抵達,1,0,1,1,0,0,1,1,460,1029,0.5468126,0.5891658,16,157623.0,147912.89,134801.16,119571.55481624776,150652.71735074432,JFK
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,1575,930,0.5468126,0.5891658,32,90370.0,99192.28,100743.98,93023.70653510933,109750.59250385722,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,0,0,1,0,701,974,0.5468126,0.5891658,8,134050.0,136709.34,122779.32,110772.25259344318,137403.9409221064,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,210,1070,0.5468126,0.5891658,35,120086.0,131683.62,127390.73,116898.60777053263,137675.62485720604,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,0,0,1,1,851,974,0.5468126,0.5891658,12,130773.0,139370.89,121098.83,107437.51150443443,136689.3663071524,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1090,1060,0.5468126,0.5891658,55,123391.0,116260.484,117175.46,102504.39717543936,129120.34932562304,JFK
下午班機,TPE,晚間抵達,1,1,2,1,2,0,2,1,220,985,0.5468126,0.5891658,58,91785.0,94156.34,91280.76,84816.503346635,99123.09098891754,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,530,1430,0.5468126,0.5891658,71,167647.0,156606.84,160215.84,142247.37568183386,173673.91050500353,JFK
下午班機,TPE,晚間抵達,1,0,2,0,1,0,1,1,0,885,0.5468126,0.5891658,55,120122.0,130114.2,121321.58,108607.54134194658,134995.23996141463,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,915,945,0.5468126,0.5891658,56,149538.0,153479.1,148574.67,138855.77061556873,163048.00719887755,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,776,953,0.5468126,0.5891658,71,138704.0,128474.14,118060.26,104899.98711518857,133731.65827822682,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,51,149810.0,147676.23,140352.86,127095.45238145225,156659.20735769585,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,0,866,963,0.5468126,0.5891658,66,143652.0,144385.1,127534.164,116645.82915798768,142344.08565918315,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,0,835,1375,0.5468126,0.5891658,53,188369.0,173023.7,166418.08,154335.8431641487,180872.19439053084,JFK
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,1085,955,0.5468126,0.5891658,57,93005.0,112768.1,108754.766,102549.45828186668,116034.8774661137,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,345,1050,0.5468126,0.5891658,74,112796.0,119858.97,116254.27,104068.63865858492,122839.30660288093,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,605,1070,0.5468126,0.5891658,51,119619.0,118776.59,115494.87,106802.84976695712,122613.92732565136,JFK
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,895,945,0.5468126,0.5891658,57,114231.0,103307.41,100240.54,95779.33803082329,108569.05111686669,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,836,953,0.5468126,0.5891658,67,134789.0,139162.23,123152.36,114741.01908543885,135934.14500863253,JFK
下午班機,TSA,上午抵達,1,0,2,1,2,2,2,1,960,990,0.5468126,0.5891658,50,166277.0,197073.4,181837.5,156587.10348149654,211379.3324487921,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,505,1050,0.5468126,0.5891658,58,130157.0,112721.65,113435.88,105942.73984248447,118176.5284932478,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,565,1050,0.5468126,0.5891658,58,114114.0,114748.195,112786.92,104910.23185243475,118294.28273154346,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,300,1050,0.5468126,0.5891658,66,174397.0,155972.48,148141.16,132235.3327945072,163937.87536819477,JFK
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,0,315,1390,0.5468126,0.5891658,7,209111.0,178787.84,178017.28,164749.09830507793,196825.91136059051,JFK
晚間班機,TPE,下午抵達,1,0,2,1,0,1,1,1,851,994,0.5468126,0.5891658,63,128829.0,125908.73,131933.14,121083.28567828242,147957.45569623375,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,2,2,1,565,1050,0.5468126,0.5891658,50,114585.0,125442.97,123871.47,113866.13076646352,132954.21739128232,JFK
