出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,抵達機場代號
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,1,1,225,756,0.5468126,1.7011215,85,114140,113394.45,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,1,820,804,0.5468126,1.7011215,85,29514,34327.9,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,1,670,756,0.5468126,1.7011215,85,21525,28726.023,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,1,775,762,0.5468126,1.7011215,85,20826,22234.262,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,947,758,0.5468126,1.7011215,85,24846,26030.379,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,225,875,0.5468126,1.7011215,85,15494,17645.633,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,170,875,0.5468126,1.7011215,85,15494,17077.846,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,160,875,0.5468126,1.7011215,85,15494,17077.846,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,125,875,0.5468126,1.7011215,85,15494,17338.066,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,60,880,0.5468126,1.7011215,85,15494,16403.67,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,710,880,0.5468126,1.7011215,85,24391,25181.16,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,700,880,0.5468126,1.7011215,85,24391,25134.758,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,665,880,0.5468126,1.7011215,85,24391,25840.465,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,600,885,0.5468126,1.7011215,85,24391,26776.857,LAX
晚間班機,TPE,上午抵達,1,1,1,1,1,0,2,1,125,1610,0.5468126,1.7011215,85,44962,45811.496,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,0,2,1,475,1615,0.5468126,1.7011215,85,44962,45866.582,LAX
晚間班機,TPE,早晨抵達,1,1,2,1,2,0,2,1,935,810,0.5468126,1.7011215,85,18802,25126.896,LAX
晚間班機,TSA,晚間抵達,1,1,2,1,1,0,2,1,1525,830,0.5468126,1.7011215,85,17384,17969.09,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,0,0,1,0,680,0.5468126,1.7011215,85,18168,20301.416,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,0,0,1,1,290,800,0.5468126,1.7011215,85,27639,27991.521,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,670,900,0.5468126,1.7011215,85,27487,34640.36,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,85,21131,22735.152,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,85,24054,23981.283,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,0,1,1,815,820,0.5468126,1.7011215,85,40939,38426.81,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,140,820,0.5468126,1.7011215,85,39307,37662.42,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,0,0,1,1,680,763,0.5468126,1.7011215,85,108062,88017.1,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,0,1,1,235,761,0.5468126,1.7011215,85,105648,106131.234,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,1,1,680,761,0.5468126,1.7011215,85,20947,29010.148,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,0,1,1,785,767,0.5468126,1.7011215,85,20438,23298.621,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,0,1,1,957,763,0.5468126,1.7011215,85,23024,26194.943,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,0,0,1,1,105,795,0.5468126,1.7011215,85,25414,25772.389,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,1,1,900,761,0.5468126,1.7011215,85,24222,27269.896,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,230,757,0.5468126,1.7011215,85,23719,25854.195,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1570,0.5468126,1.7011215,85,51222,45665.63,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,0,1,1,85,778,0.5468126,1.7011215,59,16759,17751.451,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,720,777,0.5468126,1.7011215,59,16759,17061.746,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,775,777,0.5468126,1.7011215,59,16759,16739.033,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,0,0,1,1,970,777,0.5468126,1.7011215,59,16424,17439.729,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,145,780,0.5468126,1.7011215,59,16759,17930.982,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,245,780,0.5468126,1.7011215,59,16759,18243.445,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,390,777,0.5468126,1.7011215,59,16759,16948.656,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,500,777,0.5468126,1.7011215,59,16759,16758.424,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,592,777,0.5468126,1.7011215,59,16759,17373.654,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,830,852,0.5468126,1.7011215,59,17240,18005.51,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,237,763,0.5468126,1.7011215,59,21916,23346.979,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,582,760,0.5468126,1.7011215,59,20558,21605.432,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,1755,890,0.5468126,1.7011215,72,75446,77190.42,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,0,2,1,1375,820,0.5468126,1.7011215,72,35051,33307.742,LAX
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,1060,765,0.5468126,1.7011215,72,38425,47737.742,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,110,777,0.5468126,1.7011215,72,16759,17591.275,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,0,0,1,1,690,777,0.5468126,1.7011215,72,16424,16865.998,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,220,777,0.5468126,1.7011215,72,16759,18251.225,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,312,777,0.5468126,1.7011215,72,16759,16973.615,LAX
下午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,440,777,0.5468126,1.7011215,72,16759,16895.654,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,495,777,0.5468126,1.7011215,72,16759,16770.688,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,1,670,736,0.5468126,1.7011215,17,21236,22785.121,LAX
凌晨班機,TPE,上午抵達,0,0,5,1,0,0,1,1,775,742,0.5468126,1.7011215,17,20919,22279.39,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,947,738,0.5468126,1.7011215,17,22269,22182.688,LAX
凌晨班機,TPE,上午抵達,1,1,2,1,1,0,1,1,85,1555,0.5468126,1.7011215,17,57063,56611.277,LAX
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,145,1635,0.5468126,1.7011215,85,57045,60006.965,LAX
晚間班機,TPE,早晨抵達,0,0,5,1,1,0,2,1,550,900,0.5468126,1.7011215,85,31324,35827.188,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,1,1,190,807,0.5468126,1.7011215,85,37233,29098.068,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,185,748,0.5468126,1.7011215,85,22083,24127.555,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,1,945,885,0.5468126,1.7011215,85,16056,16721.32,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,1,890,885,0.5468126,1.7011215,85,15995,16719.838,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,1,880,885,0.5468126,1.7011215,85,15995,16719.838,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,1,845,885,0.5468126,1.7011215,85,15995,16763.443,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,1,780,890,0.5468126,1.7011215,85,15995,16548.107,LAX
晚間班機,TPE,凌晨抵達,0,0,1,1,1,0,1,1,225,807,0.5468126,1.7011215,85,31747,29320.871,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,195,753,0.5468126,1.7011215,85,22274,23461.172,LAX
晚間班機,TPE,凌晨抵達,0,0,1,1,1,0,1,1,195,797,0.5468126,1.7011215,85,31548,28703.293,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,148,761,0.5468126,1.7011215,85,24612,25647.021,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,299,761,0.5468126,1.7011215,85,24611,26558.768,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,415,753,0.5468126,1.7011215,85,23414,24167.488,LAX
上午班機,TSA,上午抵達,0,0,2,1,1,0,2,1,1415,840,0.5468126,1.7011215,60,21836,25314.148,LAX
上午班機,TSA,上午抵達,0,0,1,1,1,0,2,1,250,760,0.5468126,1.7011215,60,80760,74478.05,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,685,885,0.5468126,1.7011215,60,15485,16527.871,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,220,895,0.5468126,1.7011215,60,15485,18064.145,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,755,870,0.5468126,1.7011215,60,15284,16468.52,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,290,880,0.5468126,1.7011215,60,15284,16942.87,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,485,895,0.5468126,1.7011215,60,24413,26266.992,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,555,880,0.5468126,1.7011215,60,24498,22964.033,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,150,765,0.5468126,1.7011215,60,34851,36253.84,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,185,760,0.5468126,1.7011215,60,48951,43473.703,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,230,750,0.5468126,1.7011215,60,39662,35898.465,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,85,778,0.5468126,1.7011215,60,17155,17259.896,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,720,777,0.5468126,1.7011215,60,17155,16629.873,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,775,777,0.5468126,1.7011215,60,17155,16315.328,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,0,1,1,970,777,0.5468126,1.7011215,60,16940,17506.836,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,145,780,0.5468126,1.7011215,60,17155,17477.107,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,245,780,0.5468126,1.7011215,60,17155,17781.662,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,390,777,0.5468126,1.7011215,60,17155,16519.645,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,500,777,0.5468126,1.7011215,60,17155,16334.2295,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,592,777,0.5468126,1.7011215,60,17203,16933.887,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,595,885,0.5468126,1.7011215,60,35389,34084.89,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,0,1,1,65,845,0.5468126,1.7011215,60,17245,17629.652,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,714,846,0.5468126,1.7011215,60,17304,17394.512,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,840,854,0.5468126,1.7011215,60,17257,17549.75,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,250,850,0.5468126,1.7011215,60,17245,17694.572,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,340,848,0.5468126,1.7011215,60,17245,17932.008,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,475,846,0.5468126,1.7011215,60,17245,18028.914,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,60,21089,21814.49,LAX
上午班機,TPE,凌晨抵達,1,0,1,1,1,0,1,1,965,762,0.5468126,1.7011215,60,109205,106450.55,LAX
上午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,555,880,0.5468126,1.7011215,60,23118,22188.19,LAX
上午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,470,820,0.5468126,1.7011215,60,44367,40898.95,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,270,905,0.5468126,1.7011215,71,27583,31630.988,LAX
下午班機,TPE,下午抵達,1,0,2,0,1,0,0,1,0,695,0.5468126,1.7011215,71,20200,19592.94,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,315,890,0.5468126,1.7011215,71,75656,71259.74,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,340,885,0.5468126,1.7011215,71,24358,26336.324,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,190,885,0.5468126,1.7011215,71,24352,25505.01,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,120,885,0.5468126,1.7011215,71,24298,23832.578,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,395,885,0.5468126,1.7011215,71,24358,25339.873,LAX
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,1060,765,0.5468126,1.7011215,71,55400,47737.742,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,280,880,0.5468126,1.7011215,71,23124,24701.23,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,155,875,0.5468126,1.7011215,71,23124,25373.318,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,405,875,0.5468126,1.7011215,71,23124,25507.93,LAX
凌晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,400,780,0.5468126,1.7011215,14,44473,37317.113,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,1,670,736,0.5468126,1.7011215,14,25794,22837.924,LAX
凌晨班機,TPE,上午抵達,0,0,5,1,1,0,1,1,798,742,0.5468126,1.7011215,14,24765,23107.273,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,947,738,0.5468126,1.7011215,14,25706,22433.76,LAX
凌晨班機,TPE,晚間抵達,0,0,5,1,1,0,1,1,185,728,0.5468126,1.7011215,14,22967,23331.664,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,1,140,840,0.5468126,1.7011215,46,28851,31155.521,LAX
早晨班機,TPE,下午抵達,1,0,2,1,2,0,2,1,500,805,0.5468126,1.7011215,46,77219,53362.23,LAX
早晨班機,TPE,早晨抵達,1,0,2,1,2,0,2,1,190,805,0.5468126,1.7011215,46,77101,52892.953,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,755,890,0.5468126,1.7011215,46,38090,31852.033,LAX
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,835,880,0.5468126,1.7011215,46,15485,15939.809,LAX
早晨班機,TPE,下午抵達,1,1,3,1,1,0,2,1,370,890,0.5468126,1.7011215,46,15485,15932.346,LAX
早晨班機,TPE,上午抵達,1,1,3,1,1,0,2,1,115,890,0.5468126,1.7011215,46,15485,15195.515,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,245,775,0.5468126,1.7011215,46,67705,60454.66,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,825,770,0.5468126,1.7011215,46,67941,47926.55,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,600,770,0.5468126,1.7011215,46,67942,60565.574,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,355,760,0.5468126,1.7011215,46,68299,62099.984,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,300,775,0.5468126,1.7011215,46,67705,58753.047,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,320,785,0.5468126,1.7011215,46,26741,29314.412,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,430,770,0.5468126,1.7011215,46,27741,37826.605,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,375,785,0.5468126,1.7011215,46,26767,28646.848,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,660,880,0.5468126,1.7011215,46,23118,26068.863,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,290,780,0.5468126,1.7011215,46,22604,31802.012,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,725,880,0.5468126,1.7011215,46,23124,24754.93,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,400,765,0.5468126,1.7011215,46,22864,25700.227,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,515,770,0.5468126,1.7011215,46,23684,28589.668,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,345,780,0.5468126,1.7011215,46,22604,30642.252,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,460,785,0.5468126,1.7011215,46,23272,30402.684,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,0,2,1,250,805,0.5468126,1.7011215,46,32606,38238.973,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,610,815,0.5468126,1.7011215,46,32829,34784.965,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1005,820,0.5468126,1.7011215,77,19677,23831.875,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,0,0,1,0,705,0.5468126,1.7011215,77,20102,20199.057,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,0,2,1,155,770,0.5468126,1.7011215,77,78711,68964.21,LAX
晚間班機,TSA,上午抵達,0,0,1,1,1,0,2,1,1125,760,0.5468126,1.7011215,77,79590,74456.18,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,0,2,1,1285,770,0.5468126,1.7011215,77,79282,74858.88,LAX
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,110,1635,0.5468126,1.7011215,77,65441,59318.71,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,1,820,804,0.5468126,1.7011215,77,31845,34882.3,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,947,758,0.5468126,1.7011215,77,42866,25939.652,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,185,748,0.5468126,1.7011215,77,22914,24043.459,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,225,875,0.5468126,1.7011215,77,15485,17770.219,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,170,875,0.5468126,1.7011215,77,15485,17198.424,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,160,875,0.5468126,1.7011215,77,15485,17198.424,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,125,875,0.5468126,1.7011215,77,15485,17460.48,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,60,880,0.5468126,1.7011215,77,15485,16519.488,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,710,880,0.5468126,1.7011215,77,24858,25431.002,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,700,880,0.5468126,1.7011215,77,24858,25384.137,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,665,880,0.5468126,1.7011215,77,24858,26096.848,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,600,885,0.5468126,1.7011215,77,24858,27042.53,LAX
晚間班機,TPE,上午抵達,1,1,1,1,1,0,2,1,125,1610,0.5468126,1.7011215,77,44963,45478.656,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,0,2,1,475,1615,0.5468126,1.7011215,77,44963,45533.34,LAX
晚間班機,TPE,早晨抵達,1,1,2,1,2,0,2,1,935,810,0.5468126,1.7011215,77,32354,25727.768,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,0,0,1,0,680,0.5468126,1.7011215,77,19337,20783.43,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,0,1,1,174,799,0.5468126,1.7011215,77,32719,26384.217,LAX
晚間班機,TPE,凌晨抵達,0,0,5,1,1,0,1,1,380,802,0.5468126,1.7011215,77,31485,30143.016,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,670,900,0.5468126,1.7011215,77,39976,34984.047,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,77,21908,22870.793,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,77,25037,24124.355,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,0,1,1,815,820,0.5468126,1.7011215,77,43537,39047.41,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,140,820,0.5468126,1.7011215,77,42820,38270.68,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,755,865,0.5468126,1.7011215,77,23629,26332.332,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,0,1,1,957,763,0.5468126,1.7011215,77,36206,26286.062,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,195,753,0.5468126,1.7011215,77,24897,23542.781,LAX
晚間班機,TPE,凌晨抵達,0,0,1,1,1,0,1,1,195,797,0.5468126,1.7011215,77,40771,29166.861,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,148,761,0.5468126,1.7011215,77,25733,25800.031,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,280,761,0.5468126,1.7011215,77,26157,26651.152,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,415,753,0.5468126,1.7011215,77,25134,24251.555,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1570,0.5468126,1.7011215,77,46609,46595.11,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,580,875,0.5468126,1.7011215,77,142121,85311.51,LAX
上午班機,TSA,上午抵達,0,0,1,1,1,1,2,0,250,760,0.5468126,1.7011215,51,81316,86162.03,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,1,2,0,270,760,0.5468126,1.7011215,51,31285,42958.438,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,1,2,0,685,885,0.5468126,1.7011215,51,16846,16818.838,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,1,2,0,220,895,0.5468126,1.7011215,51,18497,19436.473,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,1,2,0,740,885,0.5468126,1.7011215,51,16846,16472.95,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,1,2,0,755,870,0.5468126,1.7011215,51,16846,16644.916,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,1,2,0,275,895,0.5468126,1.7011215,51,18497,19391.22,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,1,2,0,290,880,0.5468126,1.7011215,51,18497,18706.994,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,1,2,0,150,765,0.5468126,1.7011215,51,43322,38374.438,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,1,2,0,185,760,0.5468126,1.7011215,51,44405,50713.99,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,1,2,0,230,750,0.5468126,1.7011215,51,36008,42226.4,LAX
上午班機,TSA,早晨抵達,1,0,3,1,1,1,2,0,1425,765,0.5468126,1.7011215,51,65763,52210.85,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,1,1,0,720,777,0.5468126,1.7011215,51,17157,17508.975,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,1,1,0,970,777,0.5468126,1.7011215,51,16946,20148.09,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,1,1,0,135,780,0.5468126,1.7011215,51,17206,20176.684,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,1,1,0,252,781,0.5468126,1.7011215,51,17255,20513.502,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,1,1,0,500,777,0.5468126,1.7011215,51,17157,17571.84,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,1,1,0,592,777,0.5468126,1.7011215,51,17157,18032.938,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,1,2,0,595,885,0.5468126,1.7011215,51,42137,35934.055,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,1,1,0,65,845,0.5468126,1.7011215,51,17396,20023.67,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,1,1,0,760,845,0.5468126,1.7011215,51,17248,18124.441,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,1,1,0,250,850,0.5468126,1.7011215,51,17248,20731.76,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,1,1,0,340,848,0.5468126,1.7011215,51,17248,19992.375,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,1,1,0,475,846,0.5468126,1.7011215,51,17306,19706.75,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,1,0,0,0,700,0.5468126,1.7011215,51,21985,21687.389,LAX
上午班機,TSA,下午抵達,1,0,1,1,1,1,2,0,470,820,0.5468126,1.7011215,51,46385,47310.344,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,1,2,0,270,905,0.5468126,1.7011215,83,30317,29120.277,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,1,2,0,1210,835,0.5468126,1.7011215,83,20766,25961.38,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,1,2,0,1100,810,0.5468126,1.7011215,83,21248,23430.693,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,1,2,0,315,890,0.5468126,1.7011215,83,75453,71669.97,LAX
下午班機,TPE,上午抵達,1,0,2,1,1,1,2,0,1115,840,0.5468126,1.7011215,83,28623,33041.125,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,1,2,0,1375,820,0.5468126,1.7011215,83,30197,28986.53,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,1,2,0,395,890,0.5468126,1.7011215,83,45199,40912.055,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,1,2,0,440,780,0.5468126,1.7011215,83,42971,44559.504,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,1,2,0,215,780,0.5468126,1.7011215,83,41620,43918.684,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,1,2,0,250,770,0.5468126,1.7011215,83,42703,42453.047,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,1,2,0,1465,770,0.5468126,1.7011215,83,39626,35368.062,LAX
下午班機,TSA,上午抵達,1,1,1,1,1,1,2,0,1220,760,0.5468126,1.7011215,83,45163,42080.348,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,1,2,0,130,780,0.5468126,1.7011215,83,41285,45275.996,LAX
