出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,抵達機場代號
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,0,1380,770,0.5468126,1.7011215,69,84121,102095.75,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,540,875,0.5468126,1.7011215,69,84542,90776.2,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,0,75,885,0.5468126,1.7011215,69,94367,93578.14,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,390,875,0.5468126,1.7011215,69,87443,90273.15,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,320,875,0.5468126,1.7011215,69,86493,94550.11,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,595,875,0.5468126,1.7011215,69,86872,90679.64,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,0,130,885,0.5468126,1.7011215,69,94586,94495.94,LAX
下午班機,TPE,下午抵達,1,0,3,1,1,0,2,0,215,775,0.5468126,1.7011215,69,100087,112578.23,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,0,2,0,230,805,0.5468126,1.7011215,69,166002,118459.51,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,110,1195,0.5468126,1.7011215,69,177848,170958.17,LAX
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,0,1260,760,0.5468126,1.7011215,69,134561,121997.54,LAX
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,0,1305,750,0.5468126,1.7011215,69,115114,115013.44,LAX
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,0,1060,765,0.5468126,1.7011215,69,137731,129866.14,LAX
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,0,60,765,0.5468126,1.7011215,69,114214,120570.12,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,330,780,0.5468126,1.7011215,69,141503,126364.64,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,0,270,770,0.5468126,1.7011215,69,141107,130761.68,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,0,1485,770,0.5468126,1.7011215,69,97493,105497.805,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,280,880,0.5468126,1.7011215,69,98659,105429.61,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,0,1285,765,0.5468126,1.7011215,69,97326,108739.414,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,0,1400,770,0.5468126,1.7011215,69,96971,102095.75,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,155,875,0.5468126,1.7011215,69,98651,103521.42,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,405,875,0.5468126,1.7011215,69,98664,101669.1,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,115,820,0.5468126,1.7011215,69,108916,106896.234,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,0,220,810,0.5468126,1.7011215,69,101980,92379.836,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,0,1090,800,0.5468126,1.7011215,69,94985,86012.28,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,600,775,0.5468126,1.7011215,18,136120,124352.15,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,645,765,0.5468126,1.7011215,18,104700,114914.11,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,710,755,0.5468126,1.7011215,18,104203,110173.664,LAX
凌晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,400,780,0.5468126,1.7011215,18,99362,117602.336,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,0,2,0,680,780,0.5468126,1.7011215,18,140404,127890.664,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,0,670,737,0.5468126,1.7011215,18,105771,114764.39,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,0,730,743,0.5468126,1.7011215,18,107149,109914.97,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,0,947,738,0.5468126,1.7011215,18,105791,112329.42,LAX
凌晨班機,TPE,上午抵達,1,1,2,1,1,0,1,0,85,1555,0.5468126,1.7011215,18,186900,201628.98,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,0,140,840,0.5468126,1.7011215,42,183536,158528.02,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,375,750,0.5468126,1.7011215,42,99186,115753.23,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,0,2,0,755,890,0.5468126,1.7011215,42,72227,83826.42,LAX
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,835,880,0.5468126,1.7011215,42,83459,89579.85,LAX
早晨班機,TPE,下午抵達,1,1,3,1,1,0,2,0,370,890,0.5468126,1.7011215,42,88926,89030.09,LAX
早晨班機,TPE,上午抵達,1,1,3,1,1,0,2,0,115,890,0.5468126,1.7011215,42,87058,99507.23,LAX
早晨班機,TSA,上午抵達,0,0,2,1,1,0,2,0,190,835,0.5468126,1.7011215,42,162868,163184.61,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,0,245,775,0.5468126,1.7011215,42,162991,141888.58,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,0,825,770,0.5468126,1.7011215,42,140518,135378.33,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,0,600,770,0.5468126,1.7011215,42,140502,141263.98,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,0,355,760,0.5468126,1.7011215,42,143432,138353.83,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,0,545,785,0.5468126,1.7011215,42,141069,114125.14,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,0,300,775,0.5468126,1.7011215,42,148111,142255.22,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,0,290,780,0.5468126,1.7011215,42,98056,102896.9,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,0,405,785,0.5468126,1.7011215,42,99481,102390.32,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,0,400,765,0.5468126,1.7011215,42,98782,104955.59,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,0,515,770,0.5468126,1.7011215,42,98425,107921.8,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,0,345,780,0.5468126,1.7011215,42,98056,103540.875,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,0,460,785,0.5468126,1.7011215,42,98270,102829.01,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,0,2,0,250,805,0.5468126,1.7011215,42,102083,101307.984,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,0,610,815,0.5468126,1.7011215,42,105425,107984.805,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,1,0,225,756,0.5468126,1.7011215,98,347688,345220.56,LAX
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,965,759,0.5468126,1.7011215,98,112444,150399.31,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,0,705,807,0.5468126,1.7011215,98,111474,108704.16,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,181,803,0.5468126,1.7011215,98,108776,113519.86,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,183,753,0.5468126,1.7011215,98,105018,107285.66,LAX
晚間班機,TPE,下午抵達,1,0,5,0,1,0,0,0,0,680,0.5468126,1.7011215,98,97304,103377.28,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,0,1,0,174,799,0.5468126,1.7011215,98,109354,111719.6,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,0,0,1,0,740,768,0.5468126,1.7011215,98,107133,116729.1,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,193,758,0.5468126,1.7011215,98,107261,111768.73,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,105,795,0.5468126,1.7011215,98,109882,107805.555,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,0,1,0,840,815,0.5468126,1.7011215,98,110054,116490.555,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,186,793,0.5468126,1.7011215,98,109965,109015.41,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,150,758,0.5468126,1.7011215,98,107014,111022.21,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,270,757,0.5468126,1.7011215,98,107386,111845.4,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,413,758,0.5468126,1.7011215,98,106773,109154.7,LAX
上午班機,TSA,下午抵達,1,0,2,1,2,0,2,1,415,805,0.5468126,1.7011215,66,189694,173854.53,LAX
上午班機,TSA,上午抵達,0,0,3,1,1,0,2,1,215,760,0.5468126,1.7011215,66,179348,171467.28,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,0,2,1,270,760,0.5468126,1.7011215,66,110232,110203.516,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,685,885,0.5468126,1.7011215,66,84781,88995.2,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,220,895,0.5468126,1.7011215,66,85371,90200.77,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,740,885,0.5468126,1.7011215,66,84637,86110.94,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,755,870,0.5468126,1.7011215,66,85507,85051.39,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,275,895,0.5468126,1.7011215,66,85263,89679.35,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,290,880,0.5468126,1.7011215,66,86990,88560.27,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,150,765,0.5468126,1.7011215,66,130968,104613.836,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,185,760,0.5468126,1.7011215,66,129451,132014.19,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,230,750,0.5468126,1.7011215,66,116406,123444.56,LAX
上午班機,TPE,下午抵達,1,0,3,1,1,0,2,1,345,780,0.5468126,1.7011215,66,131161,120453.46,LAX
上午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,425,765,0.5468126,1.7011215,66,113910,134380.4,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,600,776,0.5468126,1.7011215,66,81225,83687.195,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,710,776,0.5468126,1.7011215,66,81370,82456.46,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,784,776,0.5468126,1.7011215,66,81200,83178.195,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,0,1,1,960,776,0.5468126,1.7011215,66,81225,85525.92,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,0,1,1,150,778,0.5468126,1.7011215,66,81225,86342.34,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,273,778,0.5468126,1.7011215,66,81225,84046.71,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,395,776,0.5468126,1.7011215,66,81225,81998.89,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,0,1,1,525,776,0.5468126,1.7011215,66,81225,83394.875,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,595,885,0.5468126,1.7011215,66,97279,84884.71,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,0,1,1,65,845,0.5468126,1.7011215,66,95251,110159.38,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,714,846,0.5468126,1.7011215,66,89077,104050.766,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,250,850,0.5468126,1.7011215,66,94478,106850.57,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,340,848,0.5468126,1.7011215,66,91907,109790.09,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,475,846,0.5468126,1.7011215,66,92399,104797.164,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,66,98569,98250.42,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,237,763,0.5468126,1.7011215,66,106296,106821.53,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,369,758,0.5468126,1.7011215,66,107533,109298.98,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,500,758,0.5468126,1.7011215,66,106218,104355.85,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,280,895,0.5468126,1.7011215,71,233742,146648.06,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1210,835,0.5468126,1.7011215,71,193690,147575.02,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,0,2,1,1100,810,0.5468126,1.7011215,71,213765,177463.52,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,315,890,0.5468126,1.7011215,71,249776,229961.97,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,395,890,0.5468126,1.7011215,71,101321,98318.195,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,440,780,0.5468126,1.7011215,71,93256,101776.49,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,215,780,0.5468126,1.7011215,71,84221,101065.484,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,250,770,0.5468126,1.7011215,71,93256,97894.17,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,1465,770,0.5468126,1.7011215,71,84364,94278.09,LAX
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,1220,760,0.5468126,1.7011215,71,84310,100394.95,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,130,780,0.5468126,1.7011215,71,83992,102776.66,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1265,765,0.5468126,1.7011215,71,131351,113689.96,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1380,770,0.5468126,1.7011215,71,83794,101660.96,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,320,875,0.5468126,1.7011215,71,91714,90617.484,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,0,2,1,230,805,0.5468126,1.7011215,71,113892,101593.79,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,110,1195,0.5468126,1.7011215,71,194448,162814.64,LAX
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,1260,760,0.5468126,1.7011215,71,112612,124076.37,LAX
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,1305,750,0.5468126,1.7011215,71,110753,117894.414,LAX
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,60,765,0.5468126,1.7011215,71,114317,122953.914,LAX
下午班機,TPE,下午抵達,0,0,2,1,2,0,2,1,215,805,0.5468126,1.7011215,71,111699,110522.63,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,115,776,0.5468126,1.7011215,71,81225,81887.914,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,1,0,1,1,680,776,0.5468126,1.7011215,71,81225,87188.17,LAX
下午班機,TPE,下午抵達,1,1,1,1,0,0,1,1,245,776,0.5468126,1.7011215,71,81225,80096.305,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,320,776,0.5468126,1.7011215,71,81225,84274.18,LAX
下午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,430,776,0.5468126,1.7011215,71,81225,86000.47,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,504,776,0.5468126,1.7011215,71,81200,81288.63,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,330,780,0.5468126,1.7011215,71,141076,126358.016,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,270,770,0.5468126,1.7011215,71,141106,132042.02,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1485,770,0.5468126,1.7011215,71,98991,105048.52,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1285,765,0.5468126,1.7011215,71,97326,113689.96,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1400,770,0.5468126,1.7011215,71,98310,101660.96,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,115,820,0.5468126,1.7011215,71,104553,106910.1,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,220,810,0.5468126,1.7011215,71,97690,90548.805,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,1,1090,800,0.5468126,1.7011215,71,85064,80719.516,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,1,600,775,0.5468126,1.7011215,17,140984,119458.875,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,1,645,765,0.5468126,1.7011215,17,117948,108462.46,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,1,710,755,0.5468126,1.7011215,17,102900,105396.44,LAX
凌晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,400,780,0.5468126,1.7011215,17,141354,111394.37,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,0,2,1,680,780,0.5468126,1.7011215,17,140402,135171.14,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,1,670,737,0.5468126,1.7011215,17,105914,111362.08,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,0,0,1,1,730,743,0.5468126,1.7011215,17,106265,111477.8,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,947,738,0.5468126,1.7011215,17,108226,108257.64,LAX
凌晨班機,TPE,晚間抵達,0,0,5,1,1,0,1,1,183,733,0.5468126,1.7011215,17,106020,108461.12,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,1,140,840,0.5468126,1.7011215,35,180952,155527.03,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,0,2,1,375,750,0.5468126,1.7011215,35,108553,113789.86,LAX
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,835,880,0.5468126,1.7011215,35,84585,89804.56,LAX
早晨班機,TPE,下午抵達,1,1,3,1,1,0,2,1,370,890,0.5468126,1.7011215,35,84897,87240.984,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,245,775,0.5468126,1.7011215,35,154523,143006.48,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,825,770,0.5468126,1.7011215,35,141107,138004.22,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,600,770,0.5468126,1.7011215,35,141102,139576.27,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,355,760,0.5468126,1.7011215,35,142172,139487.11,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,545,785,0.5468126,1.7011215,35,141103,114567.23,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,300,775,0.5468126,1.7011215,35,140942,145251.17,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,430,770,0.5468126,1.7011215,35,267969,165826.98,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,375,785,0.5468126,1.7011215,35,111559,108873.48,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,290,780,0.5468126,1.7011215,35,97069,101067.51,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,400,765,0.5468126,1.7011215,35,97329,104155.01,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,515,770,0.5468126,1.7011215,35,96972,111242.02,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,345,780,0.5468126,1.7011215,35,97069,102708.164,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,460,785,0.5468126,1.7011215,35,97284,103227.34,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,0,2,1,250,805,0.5468126,1.7011215,35,98109,98243.68,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,610,815,0.5468126,1.7011215,35,102972,108363.93,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1005,820,0.5468126,1.7011215,97,207782,142145.1,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,0,0,1,0,705,0.5468126,1.7011215,97,94328,96370.75,LAX
晚間班機,TSA,上午抵達,0,0,1,1,1,0,2,1,1125,760,0.5468126,1.7011215,97,123861,123083.44,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,1,830,805,0.5468126,1.7011215,97,100016,104997.55,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,985,801,0.5468126,1.7011215,97,103995,113211.305,LAX
晚間班機,TPE,下午抵達,0,0,2,1,0,0,1,1,1130,801,0.5468126,1.7011215,97,99988,121071.23,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,155,805,0.5468126,1.7011215,97,100006,104113.59,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,0,2,1,1090,760,0.5468126,1.7011215,97,146329,160618.5,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,0,2,1,1135,750,0.5468126,1.7011215,97,111194,117421.34,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,1,1,225,756,0.5468126,1.7011215,97,347713,334567.94,LAX
晚間班機,TPE,早晨抵達,0,0,5,1,1,0,2,1,550,900,0.5468126,1.7011215,97,68675,88041.03,LAX
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,965,759,0.5468126,1.7011215,97,112262,140049.34,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,1,765,810,0.5468126,1.7011215,97,113451,111882.734,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,0,0,1,1,134,805,0.5468126,1.7011215,97,108759,105512.195,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,0,0,1,1,181,803,0.5468126,1.7011215,97,108804,114362.66,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,1,730,763,0.5468126,1.7011215,97,104928,114340.41,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,947,756,0.5468126,1.7011215,97,104928,114176.52,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,183,753,0.5468126,1.7011215,97,104922,110204.04,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,225,875,0.5468126,1.7011215,97,93350,90291.055,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,170,875,0.5468126,1.7011215,97,86789,89373.945,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,160,875,0.5468126,1.7011215,97,87152,89373.945,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,125,875,0.5468126,1.7011215,97,90269,91037.94,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,60,880,0.5468126,1.7011215,97,87152,89457.77,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,710,880,0.5468126,1.7011215,97,165692,117473.2,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,700,880,0.5468126,1.7011215,97,141871,117473.2,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,665,880,0.5468126,1.7011215,97,199231,124787.43,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,600,885,0.5468126,1.7011215,97,123246,117017.555,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,0,2,1,475,1615,0.5468126,1.7011215,97,168852,177437.78,LAX
晚間班機,TSA,晚間抵達,1,1,2,1,1,0,2,1,1525,830,0.5468126,1.7011215,97,125617,122002.19,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,0,0,1,0,680,0.5468126,1.7011215,97,99471,99508.18,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,670,900,0.5468126,1.7011215,97,58018,79401.695,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,97,99798,106157.76,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,97,113138,107086.94,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,0,1,1,815,820,0.5468126,1.7011215,97,125749,131513.94,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,140,820,0.5468126,1.7011215,97,130245,131209.14,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,0,1,1,235,761,0.5468126,1.7011215,97,330037,335937.94,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,1,1,740,768,0.5468126,1.7011215,97,111101,115883.45,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,193,758,0.5468126,1.7011215,97,106014,112331.67,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,108,795,0.5468126,1.7011215,97,109370,108563.16,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,0,1,1,770,800,0.5468126,1.7011215,97,112567,115921.04,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,0,0,1,1,139,795,0.5468126,1.7011215,97,109376,110729.52,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,0,0,1,1,186,793,0.5468126,1.7011215,97,109613,108689.336,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,150,758,0.5468126,1.7011215,97,107856,111581.39,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,270,757,0.5468126,1.7011215,97,107605,111115.11,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,413,758,0.5468126,1.7011215,97,108293,112710.26,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1570,0.5468126,1.7011215,97,150204,162067.02,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,580,875,0.5468126,1.7011215,97,249742,204681.58,LAX
上午班機,TSA,上午抵達,0,0,2,1,1,0,2,1,1415,840,0.5468126,1.7011215,61,169030,162847.72,LAX
上午班機,TSA,上午抵達,0,0,3,1,1,0,2,1,215,760,0.5468126,1.7011215,61,181822,168143.4,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,0,2,1,220,760,0.5468126,1.7011215,61,98114,109664.94,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,685,885,0.5468126,1.7011215,61,83456,88838.914,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,220,895,0.5468126,1.7011215,61,88061,90474.74,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,755,870,0.5468126,1.7011215,61,84365,84902.03,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,820,1610,0.5468126,1.7011215,61,168857,176820.2,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,610,830,0.5468126,1.7011215,61,119063,107425.1,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,150,765,0.5468126,1.7011215,61,97864,102585.9,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,185,760,0.5468126,1.7011215,61,113537,129455.11,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,230,750,0.5468126,1.7011215,61,113894,123819.51,LAX
上午班機,TPE,下午抵達,1,0,3,1,1,0,2,1,345,780,0.5468126,1.7011215,61,99003,120241.94,LAX
