出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測中位數價格,中位數價格,效能,最佳效能,標準化效能
下午1:50,下午班機,TSA,ICN,CI 835,8982.0,7123.45779769482,5654.0,0.2069185261974148,0.42084168336673344,0.4916778312976666
上午9:00,早晨班機,TSA,HND,CI 220,10771.5,11072.957045406689,10949.0,-0.027986542766252506,0.1419950796082254,-0.1970951588144419
下午3:15,下午班機,TSA,ICN,BR 160,9481.0,9108.962436057907,8167.0,0.039240329494999754,0.4192595717751292,0.09359435570870256
晚上9:45,晚間班機,TSA,HKG,HX 283,2407.25,2092.7672284308987,1960.0,0.13063984694946568,0.18786997611382283,0.6953737348128275
下午1:40,下午班機,TSA,ICN,OZ 712,6757.25,7813.205555709736,7209.0,-0.15627001453397987,0.27973657922971623,-0.5586327500117633
下午2:10,下午班機,TSA,SIN,SQ 877,12176.75,8521.165519097784,9128.5,0.3002101940913804,0.3398074198780463,0.8834715680991398
下午2:10,下午班機,TSA,HKG,UO 111,1493.75,1558.0369531036608,1520.0,-0.043037290780693446,0.042677824267782424,-1.008422793782915
下午6:50,晚間班機,TSA,ICN,TG 635,6140.25,6470.617641235427,6095.0,-0.05380361406057198,0.07283905378445503,-0.738664373919345
上午10:15,早晨班機,TSA,NRT,JX 802,21550.5,21230.82985785201,21579.0,0.014833537140576246,0.013479965662049604,1.1004135702168274
上午10:50,早晨班機,TSA,HKG,CI 909,5917.0,7014.85496583942,4438.0,-0.18554249887433166,0.3932736183876965,-0.47178984350641184
清晨7:40,早晨班機,TSA,ICN,TG 637,6395.75,6248.717152959749,6152.0,0.022989148581519132,0.10612516123988586,0.21662297906482653
下午5:40,下午班機,TSA,HKG,UO 115,1653.25,2240.012991131273,1801.0,-0.35491485929609734,0.18947527597157116,-1.873146021169267
下午2:25,下午班機,TSA,HKG,BR 855,4065.0,4097.238836994645,3990.0,-0.007930833209014703,0.06199261992619926,-0.12793189283589193
晚上9:10,晚間班機,TSA,HKG,UO 117,3742.0,3525.282389417766,2769.0,0.05791491463982739,0.4393372528059861,0.13182336410111561
下午4:10,下午班機,TSA,SIN,TR 899,4248.0,3776.032632909484,3798.0,0.11110342916443405,0.3907721280602637,0.284317691018383
晚上8:15,晚間班機,TSA,HKG,CX 531,4535.0,4536.903455191755,4527.0,-0.0004197255108610367,0.030650496141124587,-0.013693922242840299
下午2:25,下午班機,TSA,HKG,BR 855,4053.0,5892.083799079716,3967.0,-0.45375864768806223,0.08709597828768813,-5.209869119205996
下午3:20,下午班機,TSA,NRT,BR 196,14898.25,13947.236491632406,16145.0,0.06383390722853986,0.27756615709898813,0.22997727062876344
中午12:25,下午班機,TSA,ICN,KE 186,12402.0,7337.434834074584,11590.0,0.4083668090570405,0.3484115465247541,1.172081732452075
上午8:30,早晨班機,TSA,NRT,JX 800,50487.0,13981.089596031636,21564.0,0.723075453165535,0.5789014993958841,1.2490474699410945
上午8:05,早晨班機,TSA,HKG,BR 851,4038.75,4289.498048222125,4136.0,-0.062085558210368395,0.05589600742804086,-1.1107333254579195
上午8:25,早晨班機,TSA,ICN,BR 211,16087.75,17309.511525636895,18332.5,-0.07594359221375863,0.30636664542897546,-0.24788466155453115
下午2:50,下午班機,TSA,HKG,UO 113,2719.0,3116.294765758349,2508.0,-0.14611797195967233,0.4115483633688856,-0.35504447342122347
清晨7:05,早晨班機,TSA,ICN,BR 170,8124.75,9491.084361409412,8644.0,-0.16816940353972884,0.21819132896396812,-0.7707428353740865
上午10:15,早晨班機,TSA,NRT,JX 802,10454.0,11022.530663038442,10919.0,-0.054384031283570125,0.13344174478668452,-0.40754886239314847
上午8:25,早晨班機,TSA,SIN,JX 771,5495.5,5705.68887488451,5387.0,-0.03824745244008923,0.030661450277499773,-1.2474117203828508
上午9:50,早晨班機,TSA,HKG,BR 867,5511.5,6731.872201718629,4873.0,-0.22142287974573693,0.28077655810577884,-0.7886088540992756
晚上8:45,晚間班機,TSA,ICN,BR 205,7546.5,6440.374121693585,7324.0,0.14657468737910487,0.2713178294573643,0.5402324191972723
下午6:10,晚間班機,TSA,HKG,CI 923,3790.0,4575.919115719645,3874.0,-0.20736652129805927,0.05620052770448549,-3.689761106664998
上午8:05,早晨班機,TSA,HKG,CI 903,3929.5,3981.8593306635303,3981.0,-0.013324680153589584,0.039063494083216695,-0.3411031313585034
晚上9:20,晚間班機,TSA,HKG,HB 705,2283.25,2548.7045600578003,2290.0,-0.11626171468643395,0.114858206503887,-1.0122194854444244
下午2:50,下午班機,TSA,HKG,UO 113,1748.75,2075.0696533895675,1591.0,-0.18660166026565692,0.23373838456040028,-0.7983355434607157
清晨7:15,早晨班機,TSA,HND,BR 192,10504.5,17045.13909044016,10142.0,-0.6226511581170127,0.1281831595982674,-4.8575113928259634
上午10:50,早晨班機,TSA,HKG,HB 703,2072.5,2611.2072375726857,2123.0,-0.2599311158372428,0.024849215922798554,-10.460334710149237
上午10:45,早晨班機,TSA,ICN,ZE 882,10125.0,7248.829148841727,10200.0,0.28406625690452075,0.022222222222222223,12.782981560703433
清晨7:55,早晨班機,TSA,ICN,CI 160,19122.5,14349.630168231064,16527.0,0.24959444799419198,0.2178846908092561,1.145534581007785
上午8:20,早晨班機,TSA,SIN,CI 753,5874.5,5890.749834178687,5840.0,-0.0027661646401713844,0.0548982892161035,-0.050387082724610226
下午4:55,下午班機,TSA,HKG,CI 919,3714.75,4652.344972676994,3842.0,-0.25239786598748076,0.037081903223635505,-6.806497079324822
清晨7:25,早晨班機,TSA,SIN,BR 225,6116.5,6124.179088112802,6130.0,-0.0012554709577048582,0.06171830295103409,-0.02034195526570004
上午8:25,早晨班機,TSA,SIN,JX 771,6258.5,6052.216702058709,5960.5,0.03296050138871784,0.08700167771830311,0.37884903203175496
下午3:45,下午班機,TSA,HKG,HX 255,2896.0,4065.921601723907,2850.0,-0.40397845363394574,0.21961325966850828,-1.8394993737797278
下午3:45,下午班機,TSA,HKG,HX 255,2864.0,2680.7309045616903,2622.0,0.06399060594913049,0.3170391061452514,0.20183821083514286
下午6:10,晚間班機,TSA,HKG,CI 923,3876.25,4065.523048064965,3934.0,-0.04882890630505391,0.06971944534021284,-0.7003628050507501
下午4:20,下午班機,TSA,HKG,HX 255,2277.75,1959.2702106518875,1960.0,0.1398221004711283,0.1416968499615849,0.9867692931002711
下午4:20,下午班機,TSA,HKG,HX 255,6276.25,2814.4336321075275,5846.0,0.5515740080290735,0.6883489344752042,0.8013000099282386
晚上7:30,晚間班機,TSA,HKG,CX 565,4465.5,4536.903455191763,4519.0,-0.01599002467624297,0.02519314746388982,-0.6346973794823376
清晨7:55,早晨班機,TSA,ICN,CI 160,15968.25,12831.072911980484,16319.0,0.19646342511042328,0.26522943966934387,0.7407300839429825
中午12:10,下午班機,TSA,NRT,SL 394,16975.0,16190.840375242884,18078.0,0.04619497053061066,0.1934020618556701,0.23885459176275237
晚上10:30,晚間班機,TSA,HKG,CI 607,3905.25,3965.8575116065535,3931.0,-0.015519495962244043,0.07816400998655657,-0.19855040657347597
上午9:30,早晨班機,TSA,HND,JL 96,13129.25,11973.231800373094,12260.0,0.08804906598830137,0.3147361806653084,0.2797551454115568
下午1:40,下午班機,TSA,ICN,OZ 712,6372.75,7813.205555709736,5838.0,-0.2260335892212523,0.23627947118590875,-0.9566365968518915
下午1:50,下午班機,TSA,ICN,CI 835,16033.5,13438.848251167632,15060.0,0.16182690921086276,0.357158449496367,0.45309556427702224
上午10:50,早晨班機,TSA,HKG,HB 703,2182.0,2336.369777009814,2290.0,-0.07074691888625746,0.07378551787351054,-0.958818490744185
晚上10:20,晚間班機,TSA,SIN,TR 893,2588.0,2901.8624194987233,2588.0,-0.12127605081094409,0.1116692426584235,-1.0860291332135754
晚上10:30,晚間班機,TSA,HKG,CI 607,3941.5,3965.8575116065535,3961.0,-0.00617975684550388,0.04198909044779906,-0.1471752967163356
下午4:55,下午班機,TSA,HKG,CI 919,5577.5,4532.326179948269,5381.0,0.18739109279278013,0.29538323621694307,0.6343998907749506
下午1:30,下午班機,TSA,HND,NH 852,14596.25,13577.725057858994,14527.0,0.06977990525929648,0.008375438896976964,8.331492369251583
下午3:20,下午班機,TSA,NRT,BR 196,9666.25,13772.167682579626,9833.0,-0.42476841407780946,0.0518556834346308,-8.191356972727434
凌晨1:25,凌晨班機,TSA,ICN,VZ 571,4387.5,4096.624887339566,4131.0,0.06629632197388806,0.23168091168091168,0.2861535786133142
上午8:05,早晨班機,TSA,ICN,BR 67,12300.25,7712.222290282395,11165.0,0.3730028015461153,0.435621227210829,0.8562548798054599
上午10:50,早晨班機,TSA,HKG,HB 703,3938.0,3846.811875711811,4159.0,0.023155948270235933,0.14652107668867445,0.15803834365370728
下午6:50,晚間班機,TSA,ICN,TG 635,6115.0,6707.957233690589,6146.0,-0.09696765882102852,0.06508585445625512,-1.4898422957049984
上午10:45,早晨班機,TSA,HKG,CX 489,10715.75,7458.163802380518,6814.0,0.30399983180080553,0.3800713902433334,0.7998492904350823
下午4:30,下午班機,TSA,HND,BR 190,10049.5,13153.758233863507,10134.0,-0.3088967843040457,0.05985372406587392,-5.160861569182889
下午6:10,晚間班機,TSA,HKG,BR 857,4182.0,4208.370151404281,4136.0,-0.0063056316126928235,0.08823529411764706,-0.07146382494385199
上午9:50,早晨班機,TSA,HKG,CX 469,4499.25,4543.108128808413,4524.0,-0.00974787549222944,0.032505417569594935,-0.2998846414250483
下午4:10,下午班機,TSA,SIN,TR 899,4098.0,3954.3785566261417,3798.0,0.035046716294255306,0.19521717911176184,0.1795268042173228
中午12:50,下午班機,TSA,NRT,CX 450,11740.75,16549.620538928953,11775.0,-0.40958801941349177,0.008410876647573623,-48.697423179027375
下午6:50,晚間班機,TSA,ICN,TG 635,13465.5,11537.94614999755,13454.5,0.14314758828134494,0.10341242434369315,1.3842397486552604
上午9:05,早晨班機,TSA,HKG,HB 703,3276.0,4025.884833087117,3381.0,-0.22890257420241664,0.2677045177045177,-0.8550568222202017
清晨7:55,早晨班機,TSA,ICN,CI 160,16022.5,14349.630168231064,16543.0,0.10440754138049217,0.14414105164612265,0.724342858527359
中午12:25,下午班機,TSA,HKG,BR 869,4041.75,4052.171601445773,4136.0,-0.002578487399213935,0.0565967712005938,-0.04555891342414392
清晨7:25,早晨班機,TSA,SIN,BR 225,5934.25,6588.694312259137,6131.0,-0.11028256515299109,0.03290222016261533,-3.351827463555121
晚上9:45,晚間班機,TSA,HKG,HX 283,9768.0,2472.0042153369527,4566.0,0.7469283153831949,0.7997542997542998,0.9339472330597859
下午1:50,下午班機,TSA,ICN,CI 835,5461.75,7123.45779769482,5399.5,-0.30424457320361065,0.047558017119055246,-6.39733512105802
下午1:30,下午班機,TSA,HND,NH 852,15967.75,13883.830913777934,12877.0,0.13050799807249397,0.19656808254137245,0.6639328032567313
上午10:50,早晨班機,TSA,HKG,CI 909,3934.25,4806.060259202632,3961.0,-0.22159503315819576,0.040223676685518205,-5.5090695684210536
下午1:20,下午班機,TSA,HKG,CX 495,4452.75,4536.903455191755,4521.0,-0.01889920952035367,0.022401886474650495,-0.8436436610702237
上午11:55,早晨班機,TSA,HKG,HX 253,3850.5,3895.3286546008712,4815.0,-0.011642294403550508,0.4914946110894689,-0.02368753215369682
上午10:15,早晨班機,TSA,NRT,JX 802,12695.75,11022.530663038442,12768.0,0.13179365826844086,0.08945907094893961,1.4732285599485433
晚上8:15,晚間班機,TSA,HKG,CX 531,4437.0,4536.903455191763,4521.0,-0.022515991704251292,0.018931710615280595,-1.189326847520988
清晨6:40,早晨班機,TSA,NRT,TR 898,11613.0,11587.12309564221,7899.0,0.0022282704174451397,0.46714888487040385,0.004769936287150306
中午12:35,下午班機,TSA,NRT,CI 104,9902.25,10376.994459812367,10115.0,-0.04794308968288697,0.10596076649246383,-0.4524607670358518
下午2:35,下午班機,TSA,NRT,CI 108,17613.25,16104.220615796055,16344.0,0.08567580566925154,0.08284955928065518,1.0341129924303203
下午3:45,下午班機,TSA,GMP,BR 156,7348.75,8122.748081025421,7476.0,-0.10532377357039238,0.0663718319442082,-1.586874589493431
清晨7:15,早晨班機,TSA,HND,BR 192,12366.5,11081.681786337133,11417.0,0.10389505629425201,0.18998908341082765,0.5468475052831954
上午8:05,早晨班機,TSA,HKG,BR 851,4099.75,4406.764936301488,4064.0,-0.07488625801609561,0.06994328922495274,-1.0706710943382318
下午5:35,下午班機,TSA,SIN,SQ 879,8139.75,8521.165519097784,8141.0,-0.0468583825176183,0.013114653398445898,-3.5729791016185812
清晨7:35,早晨班機,TSA,ICN,BR 75,8393.75,8230.67693626406,11420.0,0.01942791526265844,0.12208488458674609,0.1591344852265814
晚上8:25,晚間班機,TSA,HKG,HX 285,3226.5,2342.686573124026,8010.0,0.2739232688287538,0.037037037037037035,7.395928258376353
下午4:55,下午班機,TSA,HKG,CI 919,3906.5,4012.240129069558,3898.0,-0.027067740706401625,0.07692307692307693,-0.3518806291832211
上午10:45,早晨班機,TSA,HKG,CX 489,4473.0,4536.903455191763,4527.0,-0.014286486740836796,0.026604068857589983,-0.5370038251408654
下午1:50,下午班機,TSA,ICN,CI 835,6852.0,7123.45779769482,5897.0,-0.039617308478520186,0.24080560420315236,-0.16451987739080018
上午8:05,早晨班機,TSA,ICN,BR 67,8714.25,8762.321678648766,7818.0,-0.005516444748402498,0.1905212726281665,-0.028954481944747156
下午5:40,下午班機,TSA,HKG,UO 115,1592.5,1784.7497534891336,1520.0,-0.12072198021295673,0.10204081632653061,-1.183075406086976
凌晨2:25,凌晨班機,TSA,NRT,MM 620,17080.0,10001.941430110828,13930.0,0.41440623945486954,0.3015222482435597,1.374380304832849
下午4:30,下午班機,TSA,HKG,JX 235,4154.75,3696.392485351128,3597.0,0.11032132249807376,0.21511522955653167,0.5128475688378987
晚上9:15,晚間班機,TSA,HKG,CX 479,14588.75,4631.272202601369,6817.0,0.682544960836167,0.618130408705338,1.1042086770423478
晚上7:45,晚間班機,TSA,ICN,VZ 569,10436.25,8197.415842482269,10891.0,0.21452477254930946,0.6040723439932926,0.35513092874136193
下午5:10,下午班機,TSA,ICN,OZ 714,6873.75,12684.202734931116,7918.0,-0.8453104542543903,0.29194398981633024,-2.8954542095084665
下午3:00,下午班機,TSA,NRT,JX 804,13111.5,7200.893963648516,13496.0,0.4507955639210986,0.4006025245013919,1.1252938669874315
下午2:10,下午班機,TSA,SIN,SQ 877,8091.5,8521.165519097784,8142.0,-0.05310084892761337,0.00661187666069332,-8.031131198089412
上午10:15,早晨班機,TSA,NRT,JX 802,69507.25,44971.83422438483,40868.0,0.3529907423414848,0.6940606915105978,0.5085877166926329
晚上7:30,晚間班機,TSA,HKG,CX 565,4431.75,4536.903455191755,4521.0,-0.02372729851452695,0.017769504146217634,-1.33528197068895
上午10:45,早晨班機,TSA,HKG,CX 489,4499.5,14055.841216820394,4525.0,-2.1238673667786183,0.03255917324147128,-65.2309980670334
下午6:50,晚間班機,TSA,ICN,TG 635,6151.0,6707.957233690589,6149.5,-0.09054742866047626,0.015607218338481547,-5.80163785094364
上午9:50,早晨班機,TSA,HKG,CX 469,10386.75,7255.592698396264,12246.0,0.30145688512804647,0.46364358437432307,0.6501909986198903
下午4:55,下午班機,TSA,HKG,CI 919,3982.0,3960.130985913507,3983.0,0.005491967374809851,0.04018081366147665,0.13668133804058016
下午4:35,下午班機,TSA,HKG,BR 871,3930.25,4110.143179867171,4135.0,-0.045771434353328935,0.02983270784301253,-1.534270190764785
下午2:50,下午班機,TSA,HKG,UO 113,1903.75,1568.2160340756736,1520.0,0.1762489643725943,0.29612606697307947,0.5951822011961443
上午9:00,早晨班機,TSA,HND,CI 220,23568.5,11072.957045406689,13900.0,0.5301798143536208,0.42660754821053526,1.242781138255837
晚上8:45,晚間班機,TSA,ICN,BR 205,6006.75,6440.374121693585,5862.0,-0.07218947379091606,0.08452990385815957,-0.8540110717746627
中午12:40,下午班機,TSA,ICN,LJ 732,7207.0,7032.798885575146,6691.5,0.02417109954556037,0.4472041071180796,0.05404936842223196
上午8:20,早晨班機,TSA,SIN,CI 753,5873.75,5867.524029590664,5812.0,0.0010599651686462289,0.05477761225792722,0.019350335382551008
下午5:35,下午班機,TSA,SIN,SQ 879,8488.0,8744.856070218966,8531.0,-0.030261082730792428,0.04147031102733271,-0.7297047449402446
上午8:30,早晨班機,TSA,NRT,JX 800,11813.0,12842.48217613071,12621.0,-0.08714824143999918,0.0888004740540083,-0.9813938761970545
下午1:40,下午班機,TSA,ICN,OZ 712,12779.5,8657.508533080234,11321.0,0.3225471627935182,0.36765914159395907,0.8772994502330033
中午12:25,下午班機,TSA,HKG,BR 869,4496.5,4052.171601445773,4648.0,0.09881650140202981,0.1720226843100189,0.574438782875536
下午6:50,晚間班機,TSA,ICN,TG 635,6025.0,6707.957233690589,6095.0,-0.11335389770798164,0.055103734439834025,-2.057100101477679
清晨6:35,早晨班機,TSA,NRT,IT 200,8499.0,7078.099478381443,8499.0,0.16718443600641922,0.16472526179550534,1.014928944013255
上午9:20,早晨班機,TSA,GMP,CI 260,10387.5,8579.53458874672,7681.5,0.174052025150737,0.3377617328519856,0.5153100787382872
凌晨2:25,凌晨班機,TSA,NRT,MM 620,15530.0,12356.693596030977,13930.0,0.20433396033284118,0.40566645202833224,0.5036994292014323
晚上9:20,晚間班機,TSA,HKG,HB 705,4218.0,2635.095874179067,4090.0,0.37527361920837676,0.1984352773826458,1.8911638301325366
晚上7:00,晚間班機,TSA,HKG,BR 809,4119.75,4310.177155917843,4136.0,-0.046222988268182115,0.0963043874021482,-0.4799676267620498
上午9:35,早晨班機,TSA,SIN,BR 215,19120.0,14225.862041094642,18711.0,0.2559695585201547,0.638336820083682,0.40099450707950496
清晨7:15,早晨班機,TSA,HKG,CI 601,6132.0,4737.445483011718,5570.0,0.22742245873911965,0.4166666666666667,0.5458139009738872
中午12:25,下午班機,TSA,HKG,BR 869,4140.75,4146.417552264642,4135.0,-0.001368726019354447,0.07915232747690636,-0.017292302866947145
清晨7:00,早晨班機,TSA,HKG,BR 891,4122.25,4129.826001462502,4136.0,-0.0018378316362428438,0.07501971010977015,-0.024497983710596808
下午5:35,下午班機,TSA,SIN,SQ 879,11734.75,8521.165519097784,11003.0,0.27385197647177967,0.22230980634440445,1.2318483875044433
清晨7:00,早晨班機,TSA,HKG,BR 891,4036.25,4373.307992717186,4127.0,-0.08350770956139628,0.05531124187054816,-1.5097782428541353
下午6:10,晚間班機,TSA,HKG,BR 857,4014.25,4208.370151404281,3990.0,-0.04835776331924554,0.05013389798841627,-0.9645721808908392
下午6:25,晚間班機,TSA,HND,CI 222,9786.75,10351.403119874272,9808.0,-0.05769567219702887,0.12463279433928526,-0.4629252878657695
中午12:35,下午班機,TSA,NRT,CI 104,9584.5,9596.177861306647,9851.0,-0.0012184111123842844,0.12337628462621941,-0.009875569815346447
晚上9:15,晚間班機,TSA,HKG,CX 479,9467.5,4873.061301807533,6811.0,0.48528531272167597,0.5235278584631634,0.926952223987182
晚上9:30,晚間班機,TSA,ICN,VZ 565,9981.0,6527.678634618732,9062.0,0.34598951661970423,0.41268409978960024,0.8383882897259693
下午4:55,下午班機,TSA,HKG,CI 919,3734.25,4160.634489950802,3877.0,-0.11418209545445596,0.042110196157193545,-2.711507090307168
中午12:50,下午班機,TSA,NRT,GK 14,4543.0,5374.207472808899,4718.0,-0.18296444481815963,0.11556240369799692,-1.583252329159808
上午10:50,早晨班機,TSA,HKG,CI 909,4006.0,3996.901102146645,3969.0,0.0022713174871081088,0.05741387918122816,0.039560425449369926
上午8:20,早晨班機,TSA,HKG,CX 407,4531.75,4536.903455191763,4528.0,-0.001137188766318307,0.0299553152755558,-0.03796283750838297
上午10:50,早晨班機,TSA,HKG,CI 909,3993.5,4806.060259202632,3965.0,-0.20347070469578857,0.05446350319268812,-3.735909237713249
晚上7:45,晚間班機,TSA,ICN,VZ 569,3916.25,3957.6651141211514,4131.0,-0.010575196711433494,0.2919246728375359,-0.036225772246797655
上午8:05,早晨班機,TSA,ICN,BR 67,7220.25,8762.321678648766,7735.0,-0.21357593970413302,0.16567985873065338,-1.2890881326217483
下午3:20,下午班機,TSA,NRT,BR 196,9907.0,9841.075059524786,9824.0,0.006654379779470434,0.07489653780155446,0.08884762867279458
晚上8:25,晚間班機,TSA,HKG,HX 285,2522.0,2014.7425456131189,2169.0,0.20113301125570227,0.22482157018239493,0.8946339583542876
下午5:00,下午班機,TSA,HKG,CX 421,4529.0,4536.903455191755,4528.0,-0.0017450773220920295,0.02936630602782071,-0.059424475125975956
下午1:50,下午班機,TSA,ICN,CI 835,5678.0,7123.45779769482,5418.0,-0.2545716445394189,0.08383233532934131,-3.036676045577354
下午1:30,下午班機,TSA,NRT,IT 202,5849.0,5799.2943705759735,5599.0,0.00849814146418644,0.21371174559753803,0.039764503539221195
上午10:50,早晨班機,TSA,HKG,CI 909,13156.5,6936.168154568564,13097.0,0.47279533655846434,0.6581157602705887,0.7184075585183849
中午12:25,下午班機,TSA,HKG,CX 461,4467.75,4536.903455191755,4524.0,-0.015478362753456393,0.02568406916233003,-0.602644489688495
清晨7:35,早晨班機,TSA,ICN,BR 75,9547.25,8013.5338856030385,11428.0,0.16064480498541062,0.25622561470580535,0.6269662194775519
下午3:35,下午班機,TSA,HND,JL 98,29633.75,18761.444339155296,29632.0,0.3668892955108518,0.3767579196018054,0.9738064587961849
下午3:45,下午班機,TSA,HKG,HX 255,4827.25,2680.7309045616903,4953.0,0.444667066225762,0.5326531669169817,0.8348153992954048
下午4:30,下午班機,TSA,HKG,JX 235,3809.25,3603.499170860882,3620.0,0.05401347486752463,0.10533569600315022,0.5127746520601076
晚上9:10,晚間班機,TSA,HKG,CI 921,3981.75,4874.285504562303,3961.0,-0.2241565905851203,0.05167325924530671,-4.337961140035493
下午4:30,下午班機,TSA,HND,BR 190,16160.5,17074.283261904173,15340.0,-0.056544244417200754,0.24692924105071007,-0.2289896659326332
晚上8:45,晚間班機,TSA,ICN,BR 205,5698.5,6707.957233690589,5859.0,-0.17714437723797305,0.03500921295077652,-5.059936008474133
清晨7:00,早晨班機,TSA,ICN,CI 833,5890.5,6467.212511141356,5943.0,-0.09790552773811326,0.0628978864272982,-1.5565789774395575
上午8:25,早晨班機,TSA,ICN,BR 211,10140.25,8762.321678648766,9050.0,0.13588701672554754,0.445477182515224,0.30503698519037764
中午12:35,下午班機,TSA,NRT,CI 104,17516.75,20132.183848352262,14456.0,-0.14931045133099818,0.3806499493342087,-0.3922513364106726
晚上7:25,晚間班機,TSA,ICN,KE 188,11560.25,10528.204532000893,9840.0,0.08927535892382146,0.16186933673579723,0.5515273042079397
晚上9:30,晚間班機,TSA,ICN,VZ 565,3726.5,3862.453402837236,3701.0,-0.036482866721383574,0.09512947806252516,-0.3835074833208347
下午3:35,下午班機,TSA,HND,JL 98,15814.75,14051.036836819105,15211.0,0.11152330344652273,0.2617651243301348,0.42604339952434217
下午4:55,下午班機,TSA,HKG,CI 919,3950.25,4672.912683205265,3961.0,-0.18294099948237838,0.044111132206822355,-4.147275082957045
下午4:00,下午班機,TSA,NRT,MM 624,5682.5,5577.819090171533,5230.0,0.018421629534266012,0.35767707875054994,0.05150352267083228
上午9:35,早晨班機,TSA,SIN,BR 215,6108.5,6472.034886354914,6189.0,-0.05951295512071938,0.045755913890480476,-1.3006614896419117
上午8:20,早晨班機,TSA,HKG,CX 407,4529.0,4536.903455191763,4527.0,-0.0017450773220938369,0.038860675645837936,-0.044905995407744245
下午2:10,下午班機,TSA,SIN,SQ 877,11012.0,10070.76606317312,10005.0,0.08547347773582277,0.17281147838721395,0.4946053267613664
晚上7:00,晚間班機,TSA,HKG,BR 809,4022.5,4177.214851620806,4064.0,-0.03846236211828621,0.05208203853325047,-0.7384957117938247
上午8:05,早晨班機,TSA,HKG,JX 233,3525.0,3790.706886733675,3688.0,-0.07537784020813482,0.06382978723404255,-1.1809194965941123
下午3:45,下午班機,TSA,HKG,HX 255,5469.25,2727.752620818372,5837.0,0.5012565487373274,0.38748457283905474,1.2936167885721965
上午9:30,早晨班機,TSA,HND,JL 96,12631.5,11973.231800373094,12168.0,0.05211322484478532,0.39904207734631675,0.13059581383333116
晚上7:25,晚間班機,TSA,ICN,KE 188,6032.75,6700.453839143494,6024.0,-0.11067984569947278,0.010567320044755708,-10.473785712054816
下午3:20,下午班機,TSA,NRT,BR 196,9775.0,9841.075059524786,9832.0,-0.006759596882331091,0.06240409207161125,-0.10831976971276461
清晨7:40,早晨班機,TSA,ICN,TG 637,8810.25,7004.89093382421,9635.0,0.20491575905062737,0.3083056666950427,0.6646512898944462
晚上7:45,晚間班機,TSA,ICN,VZ 569,13404.0,10451.052790652888,13631.0,0.2203034325087371,0.1877797672336616,1.1732011161490314
晚上8:55,晚間班機,TSA,HND,MM 860,8290.0,6437.599390806075,6145.0,0.22345001317176422,0.46562123039806996,0.47989653087925527
上午9:40,早晨班機,TSA,ICN,BR 201,8492.25,7932.052157052673,7995.0,0.06596577384642792,0.3051311489887839,0.21618826548859718
上午10:05,早晨班機,TSA,ICN,CI 831,6790.5,6021.623238223136,7813.0,0.11322829861966931,0.17738016346366248,0.638336871545757
下午2:05,下午班機,TSA,GMP,TW 668,5768.25,5162.280871849324,5011.0,0.10505250780577743,0.17080570363628483,0.6150409826446848
中午12:25,下午班機,TSA,HKG,CX 461,4419.75,4536.903455191763,4523.0,-0.026506805858196276,0.015102664177838112,-1.7551079429477603
上午9:00,早晨班機,TSA,HND,CI 220,25715.75,26790.951722032387,25618.0,-0.04181101939598833,0.23268813859210796,-0.17968693913221423
上午9:50,早晨班機,TSA,HKG,CX 469,4461.0,4536.903455191763,4527.0,-0.01701489692709325,0.0242098184263618,-0.7028097702941019
晚上10:30,晚間班機,TSA,ICN,CI 837,6354.25,9052.659452934222,6269.0,-0.4246621478434468,0.176141952236692,-2.410908602130196
凌晨1:50,凌晨班機,TSA,ICN,ZE 8826,10050.0,8324.292558945097,9600.0,0.1717121831895426,0.18407960199004975,0.9328148330026503
晚上7:30,晚間班機,TSA,HKG,CX 565,8820.75,5311.673463690538,6810.0,0.39782065428783975,0.48881897797806306,0.8138404444389082
下午4:35,下午班機,TSA,HKG,BR 871,9027.75,4918.7305062463165,6933.0,0.45515432901372804,0.5029769322367146,0.9049208817384096
下午2:35,下午班機,TSA,NRT,CI 108,8832.5,8806.997144496783,8875.0,0.002887388112450244,0.08383809793376734,0.03444004794492475
凌晨2:20,凌晨班機,TSA,NRT,GK 12,4928.0,5898.200135599677,4718.0,-0.19687502751616826,0.1846590909090909,-1.0661539951644803
下午2:25,下午班機,TSA,HKG,BR 855,4243.25,4127.488460929898,4133.0,0.02728133837744703,0.10139633535615389,0.2690564533878027
上午8:05,早晨班機,TSA,HKG,CI 903,3942.25,3981.8593306635303,3983.0,-0.01004739188624016,0.030502885408079144,-0.3293915231894409
下午5:35,下午班機,TSA,SIN,SQ 879,8086.0,8521.165519097784,8140.0,-0.05381715546596383,0.007420232500618353,-7.252758651629725
下午4:10,下午班機,TSA,SIN,TR 899,3623.0,3776.032632909484,3798.0,-0.04223920312157995,0.3378415677615236,-0.12502666087376157
清晨7:55,早晨班機,TSA,NRT,BR 184,9856.75,11282.5711586903,9814.0,-0.1446542885525452,0.07018033327415223,-2.061179846317745
下午2:30,下午班機,TSA,HKG,CI 915,6677.0,4061.1503114284465,4498.0,0.3917702094610684,0.46233338325595325,0.8473759924106102
下午4:20,下午班機,TSA,HKG,HX 255,3683.0,2484.914711468197,3007.0,0.3253014630822164,0.3016562584849308,1.0783845981384366
上午11:55,早晨班機,TSA,HKG,HX 253,4710.75,3228.047332245831,5620.0,0.31474874866086483,0.4009446478798493,0.7850179577785144
