出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測平均價格,平均價格,效能,最佳效能,標準化效能
清晨7:15,早晨班機,TSA,HND,BR 192,26187.75,28827.15201906671,26187,-0.1007876590797877,0.0013269563059063875,-75.95401493717152
上午9:30,凌晨班機,TSA,NRT,CI 100,23424.5,24992.34314651477,25065,-0.06693176573735916,0.02789814083545006,-2.3991478906117365
晚上7:55,晚間班機,TSA,SIN,CI 755,18922.25,18718.045434706954,18655,0.010791769757457305,0.11152214985004426,0.09676794943397535
清晨7:25,早晨班機,TSA,SIN,BR 225,20588.0,19633.32246723661,19535,0.046370581540868046,0.06615504177190597,0.7009379829393475
下午4:35,下午班機,TSA,HKG,BR 871,14900.0,14732.482074800526,14900,0.011242813771776787,0.0022147651006711407,5.076300763620429
下午3:35,下午班機,TSA,HND,JL 98,30968.75,32562.89597943887,30756,-0.051475954936472036,0.04342280524722503,-1.1854589919604894
上午9:30,凌晨班機,TSA,NRT,CI 100,27811.0,33043.010602250855,30975,-0.18812738133295656,0.19262162453705367,-0.9766680235674547
上午8:05,早晨班機,TSA,HKG,JX 233,18853.5,14266.785917391931,18321,0.2432818353413461,0.22767655872914844,1.0685414286798063
下午1:50,下午班機,TSA,NRT,CI 835,19577.75,19585.813508219384,20762,-0.0004118710382645579,0.11261508600324348,-0.0036573344911595184
中午12:50,下午班機,TSA,NRT,CX 450,19694.5,20003.349229679417,19694,-0.015682004096545608,0.0003808169793597197,-41.179897290589
中午12:50,下午班機,TSA,NRT,CX 450,19691.0,20003.349229679417,21027,-0.01586253769130148,0.000761769336244985,-20.82328197862783
上午8:30,早晨班機,TSA,NRT,JX 800,30691.0,24706.44587741032,31105,0.19499378067152198,0.1866019354208074,1.0449719089557676
上午8:05,早晨班機,TSA,HKG,JX 233,13315.5,15661.456551804842,14549,-0.17618238532573632,0.031579737899440505,-5.578969207621502
下午3:45,下午班機,TSA,ICN,CI 162,18710.0,18081.78454723927,18238,0.03357645391559224,0.1068412613575628,0.3142648588097703
下午4:30,下午班機,TSA,HND,BR 190,26190.25,30765.127919068254,26189,-0.17467866549835356,0.0014222850106432737,-122.81551460585918
晚上9:10,晚間班機,TSA,HKG,CI 921,14082.75,15039.401600685109,13755,-0.06793073800820926,0.06467131774688892,-1.0503997811530157
下午3:00,下午班機,TSA,NRT,JX 804,24230.25,24532.42405486479,24199,-0.012470942514616662,0.12233674848588025,-0.10193946356238184
下午1:40,下午班機,TSA,ICN,OZ 712,15151.25,15136.685194256088,14444,0.0009612940017432274,0.135186865770151,0.007110853530531954
晚上10:30,晚間班機,TSA,NRT,BR 61,20782.25,22324.29029706751,21053,-0.07419987234623342,0.08566204333024577,-0.8661931172967332
晚上7:55,晚間班機,TSA,SIN,CI 755,18538.75,18654.32361374869,18711,-0.0062341643179119,0.09314274155485132,-0.0669312950622205
上午9:35,凌晨班機,TSA,SIN,BR 215,25299.5,20467.18493950011,25141,0.19100437006659768,0.23330500602778712,0.8186895485810907
下午6:50,晚間班機,TSA,NRT,TG 635,19615.25,20593.28150551777,19581,-0.04986077187483059,0.2169867832426301,-0.22978713786026916
下午2:35,下午班機,TSA,NRT,CI 108,26856.0,23291.159034861463,25059,0.1327390886631865,0.23499404229967233,0.5648615061224111
下午6:50,晚間班機,TSA,NRT,TG 635,16905.0,19602.308564636936,17138,-0.1595568509102003,0.09151138716356108,-1.7435737327969851
清晨7:55,早晨班機,TSA,ICN,CI 160,18609.25,18650.582126646237,18523,-0.002221052790748534,0.03762913604793315,-0.05902481491786813
下午1:30,下午班機,TSA,HND,NH 852,33842.25,33999.14350698663,33849,-0.004636024702454106,0.0032577621168805265,-1.4230703581553512
下午6:10,晚間班機,TSA,HKG,BR 857,14085.75,14658.205434332289,14442,-0.040640749291467534,0.05670624567381929,-0.7166891196648373
晚上10:30,晚間班機,TSA,HKG,CI 607,14638.0,14471.158502453089,14600,0.011397834236023455,0.05656510452247575,0.20149939317259824
上午8:05,早晨班機,TSA,NRT,BR 67,21363.25,23164.824878925487,21310,-0.08433056201305919,0.009233145705826595,-9.133459462233139
上午8:50,早晨班機,TSA,NRT,BR 198,42301.5,26561.002639774175,36160,0.37210258171047894,0.40035223337233905,0.9294380065676139
晚上9:15,晚間班機,TSA,HKG,CX 479,14343.25,14331.282293986376,14320,0.0008343789596934923,0.0044097397730639845,0.18921274329839816
中午12:25,下午班機,TSA,HKG,CX 461,14368.25,14367.837659372257,14320,2.8698041010081665e-05,0.0061420145111617626,0.004672415045247659
中午12:25,下午班機,TSA,ICN,KE 186,19532.0,19268.196972493,19373,0.013506196370417847,0.0405488429244317,0.33308463069065836
晚上10:30,晚間班機,TSA,HKG,CI 607,14388.0,14471.158502453089,14545,-0.005779712430712306,0.040172365860439256,-0.14387284161434025
晚上9:15,晚間班機,TSA,HKG,CX 479,14369.75,14328.416324134098,14323,0.002876436671890776,0.006176168687694637,0.4657315590524223
下午4:55,下午班機,TSA,HKG,CI 919,14143.25,14522.256152767077,14575,-0.02679767046238148,0.02356247679988687,-1.1373027839972298
上午9:40,凌晨班機,TSA,NRT,BR 201,26661.25,24153.485415114388,26338,0.0940602779271644,0.19849969525059777,0.47385603191187337
下午6:50,晚間班機,TSA,NRT,TG 635,17257.75,21139.262945940387,17602,-0.22491419483654515,0.035042227405078875,-6.418376099115977
下午1:55,下午班機,TSA,NRT,TG 633,16677.0,16648.14400602316,16596,0.0017302868607566326,0.07909096360256641,0.02187717511511627
中午12:25,下午班機,TSA,ICN,KE 186,18168.75,18537.878610248237,18184,-0.02031667617465358,0.08188510491916065,-0.24811198806804718
下午5:10,下午班機,TSA,ICN,OZ 714,18285.5,18200.875931296767,18255,0.004627932990797802,0.1339039129364797,0.03456159636644199
上午8:50,早晨班機,TSA,NRT,BR 198,36235.0,31828.5911245127,36793,0.12160642681074378,0.2888919552918449,0.42094085551082355
上午10:15,凌晨班機,TSA,NRT,JX 802,22014.25,25078.53932235846,26001,-0.13919571742659692,0.00014763164768275095,-942.8582530333726
清晨7:55,早晨班機,TSA,NRT,BR 184,25101.0,32713.702078583923,25215,-0.3032828205483416,0.008206844348830724,-36.954864459145256
下午1:30,下午班機,TSA,NRT,JX 745,32008.0,28048.628081380317,32103,0.12369944759496636,0.00018745313671582103,659.8953197699473
下午4:35,下午班機,TSA,HKG,BR 871,14926.0,14899.407074195631,14901,0.001781651199542333,0.003952833980972799,0.4507275560062519
上午9:50,凌晨班機,TSA,HKG,CX 469,14711.5,14742.852717122429,14435,-0.0021311706571341235,0.029330795636067022,-0.07265983110643953
清晨7:00,早晨班機,TSA,NRT,CI 833,20479.0,21201.272959671045,20458,-0.03526895647595318,0.09790517115093511,-0.3602358901102469
下午1:40,下午班機,TSA,ICN,OZ 712,14677.25,15136.685194256088,14870,-0.031302539253340235,0.10725783099695106,-0.2918438585079168
下午1:20,下午班機,TSA,HKG,CX 495,16911.0,10107.42794261472,16028,0.4023163655245272,0.15634793921116433,2.5732118220065354
上午8:30,早晨班機,TSA,NRT,JX 800,24445.5,27962.278002910574,24522,-0.14386197880634777,0.09958888138921274,-1.4445586374658346
下午2:10,下午班機,TSA,SIN,SQ 877,21179.5,23976.170505103462,22612,-0.1320461061452566,0.08156472060246937,-1.6189120145316713
上午10:45,凌晨班機,TSA,HKG,CX 489,18839.5,14600.128298672207,16434,0.22502570138951633,0.24270813981262773,0.9271452599951433
下午3:20,下午班機,TSA,NRT,BR 196,25766.75,27688.98611695326,26544,-0.07460141915271656,0.0008441111121891585,-88.37867204382802
下午5:35,下午班機,TSA,SIN,SQ 879,20603.5,24127.000852991023,21563,-0.17101467483636387,0.05603416895187711,-3.051971288861865
清晨7:15,早晨班機,TSA,HKG,CI 601,14523.0,14532.736013682888,14493,-0.0006703858488527418,0.0804930110858638,-0.008328497590152582
下午6:50,晚間班機,TSA,NRT,TG 635,16901.25,19678.82825899814,17187,-0.16434158769310786,0.014688262702462835,-11.188633470284548
下午3:00,下午班機,TSA,NRT,JX 804,24253.25,24537.83282649483,24419,-0.011733801717082395,0.09245152711492274,-0.1269184196654381
下午4:30,下午班機,TSA,HKG,JX 235,14171.5,14168.7259236483,14188,0.00019575036881766062,0.09007515083089299,0.0021731894647077773
清晨7:00,早晨班機,TSA,NRT,CI 833,21194.0,20767.233957875374,20766,0.020136172601897966,0.07587052939511182,0.26540176749043876
下午6:50,晚間班機,TSA,NRT,TG 635,21337.0,23654.627662675583,21006,-0.10862012760348608,0.17486057083938697,-0.6211813622823861
下午3:00,下午班機,TSA,NRT,JX 804,24992.0,24543.115511529977,24412,0.017961127099472746,0.1192781690140845,0.1505818478597863
上午8:50,早晨班機,TSA,NRT,BR 198,25000.25,26063.25888151415,27184,-0.04251993006126538,0.004329956700432996,-9.81994347819076
下午5:35,下午班機,TSA,SIN,SQ 879,20604.75,24127.000852991023,21233,-0.17094363450131755,0.05609143522731409,-3.047588884266513
上午9:50,凌晨班機,TSA,HKG,CX 469,14286.75,14647.049668513915,14317,-0.025219148407714498,0.0006124555969692197,-41.17710497301887
晚上9:10,晚間班機,TSA,HKG,CI 921,13793.5,14511.454345615552,14409,-0.05205019361406109,0.03186283394352413,-1.6335707522538148
上午9:40,凌晨班機,TSA,NRT,BR 201,21377.5,24153.485415114388,23573,-0.12985547492056546,0.009893579698280903,-13.125226549004198
上午9:30,凌晨班機,TSA,NRT,CI 100,24492.75,24992.34314651477,24273,-0.020397593023028023,0.07029631217401068,-0.2901659047566543
清晨7:25,早晨班機,TSA,SIN,BR 225,19367.25,19633.32246723661,19593,-0.013738267809658504,0.007293239876595799,-1.8836988830910348
晚上9:15,晚間班機,TSA,HKG,CX 479,14276.25,14386.71039758279,14280,-0.007737353827706183,0.0006479292531301988,-11.941664603544908
清晨7:05,早晨班機,TSA,ICN,BR 170,26602.5,24268.938166482123,26458,0.0877196441506579,0.391185039000094,0.22424079503366903
上午9:35,凌晨班機,TSA,SIN,BR 215,27020.75,28530.50922857585,27088,-0.05587406820964818,0.3607875429068401,-0.15486695510458787
中午12:35,下午班機,TSA,NRT,CI 104,24515.75,24353.444378635417,24273,0.006620463227296053,0.07116853451352702,0.09302514478554705
清晨7:25,早晨班機,TSA,SIN,BR 225,20588.0,20181.348345189646,19477,0.019751877540817645,0.06615504177190597,0.2985694969239014
下午1:25,下午班機,TSA,NRT,JL 8664,22933.5,21646.9378494834,23820,0.05609968607131917,0.0004142411755728519,135.42759479122086
下午3:20,下午班機,TSA,NRT,BR 196,25215.0,25084.324302817753,24992,0.005182458742107751,0.12226849097759271,0.04238588945256145
晚上7:25,晚間班機,TSA,ICN,KE 188,19273.5,18171.79367876512,18902,0.057161715372655734,0.4972890237891405,0.11494666609994056
清晨7:35,早晨班機,TSA,NRT,BR 75,27210.0,21702.67687511753,23849,0.20240070286227382,0.22197721425946343,0.911808464384515
上午10:05,凌晨班機,TSA,NRT,CI 831,22895.75,22024.204830207047,23003,0.03806580565357994,0.19281962809691755,0.19741665321772534
上午8:45,早晨班機,TSA,SIN,JX 771,20440.75,22797.254714469793,20154,-0.11528465024374315,0.09078678619913653,-1.2698395335954695
上午10:05,凌晨班機,TSA,NRT,CI 831,20851.75,22024.204830207047,20687,-0.05622812618638949,0.06070233913220713,-0.9262925776867842
上午10:15,凌晨班機,TSA,NRT,JX 802,41109.0,43831.432161683704,47836,-0.06622472358081452,0.0003162324551801309,-209.41785859105414
下午6:25,晚間班機,TSA,HND,CI 222,29636.25,28395.876054816457,29627,0.04185326906013894,0.0012569066599181745,33.298629400900474
上午8:45,早晨班機,TSA,SIN,JX 771,27443.25,25688.823923817537,27682,0.06392923856257778,0.12922121104461023,0.4947271275805323
上午10:35,凌晨班機,TSA,NRT,JL 802,28912.25,27416.375910163155,28216,0.05173841848478915,0.2070143278368166,0.2499267515704181
上午8:25,早晨班機,TSA,SIN,JX 771,21122.75,25229.311523355613,21394,-0.19441415172530152,0.002970730610360867,-65.44321152757948
下午1:55,下午班機,TSA,NRT,TG 633,16674.75,16865.350579034326,16623,-0.0114304909539469,0.07896670114994228,-0.14475077200252598
中午12:35,下午班機,TSA,NRT,CI 104,24344.0,24437.181119424396,24505,-0.003827683183716581,0.0771031876437726,-0.049643643806284735
下午5:10,下午班機,TSA,ICN,OZ 714,16283.0,15452.78419403918,15370,0.050986661300793414,0.19523429343487073,0.26115627743341274
晚上10:30,晚間班機,TSA,NRT,CI 837,19601.25,20753.9952152451,19159,-0.05880978076628279,0.07454881703972961,-0.7888761096630286
上午10:50,凌晨班機,TSA,HKG,CI 909,13885.25,14279.43826976119,14155,-0.02838899333906058,0.04971102428836355,-0.5710804342791611
下午3:00,下午班機,TSA,NRT,JX 804,26899.25,25341.899326648167,26252,0.05789569126841207,0.18172439752037697,0.3185906353709064
下午3:45,下午班機,TSA,ICN,CI 162,18918.0,18081.78454723927,18121,0.044202106605388036,0.11793001374352469,0.3748164288483778
下午1:50,下午班機,TSA,NRT,CI 835,19586.75,19585.813508219384,19592,4.7812515124563904e-05,0.05910883633068273,0.0008088894671699866
下午2:30,下午班機,TSA,HKG,CI 915,13607.25,14083.229904062247,14151,-0.034979874997684866,0.03103125172242738,-1.12724666444582
上午9:00,凌晨班機,TSA,HND,CI 220,45387.0,30034.254440523935,43840,0.33826306121744254,0.3193205102782735,1.059321435139451
上午9:25,凌晨班機,TSA,NRT,JX 741,20959.75,20716.52602374033,20893,0.011604335751126285,0.11883490976753062,0.09765089882953694
晚上8:45,晚間班機,TSA,NRT,BR 205,21360.5,20954.598892538113,21303,0.01900241602312149,0.009105592097563259,2.0868951540456893
上午10:15,凌晨班機,TSA,NRT,JX 802,24968.25,25078.53932235846,24448,-0.004417182716388273,0.14803800827050353,-0.02983816634655705
上午8:25,早晨班機,TSA,NRT,BR 211,21214.25,21476.215724902937,21299,-0.012348573477871569,0.002274414603391588,-5.429341448765532
上午8:05,早晨班機,TSA,NRT,BR 67,21285.25,24425.17676193809,24999,-0.14751655545216014,0.0051326622896137,-28.74074839302601
下午5:35,下午班機,TSA,SIN,SQ 879,24680.75,24127.000852991023,23801,0.02243647972646606,0.11874639141841313,0.18894451830042727
上午8:25,早晨班機,TSA,NRT,BR 211,20729.0,22132.430921290288,21153,-0.06770374457476425,0.08268609194847798,-0.8188045048368074
中午12:25,下午班機,TSA,ICN,KE 186,21085.0,19257.04925085311,21554,0.086694367993687,0.1111690775432772,0.7798424697725642
上午10:15,凌晨班機,TSA,NRT,JX 802,24230.5,43831.432161683704,24199,-0.8089363472352491,0.12234580384226491,-6.611884689385631
下午1:25,下午班機,TSA,NRT,JL 8664,22930.5,21646.9378494834,24174,0.055976195482723805,0.00028346525370140206,197.47110007947666
上午9:50,凌晨班機,TSA,HKG,CX 469,16613.5,14668.91215932734,16898,0.11704865565188917,0.14003671712763716,0.8358426136568496
清晨7:25,早晨班機,TSA,SIN,BR 225,24037.75,20033.626431252986,24632,0.16657647112342105,0.20017472517186508,0.8321553631728612
下午5:10,下午班機,TSA,ICN,OZ 714,15401.25,15452.78419403918,17509,-0.0033461046369081,0.08461975489002516,-0.03954283064583225
清晨7:55,早晨班機,TSA,NRT,BR 184,25236.0,26063.25888151415,25167,-0.03278090353123117,0.013631320336027897,-2.4048223299829936
清晨7:00,早晨班機,TSA,HKG,BR 891,14875.5,15096.497071018686,14811,-0.014856446574480606,0.10577795704346073,-0.14044936194387433
下午6:10,晚間班機,TSA,HKG,CI 923,14661.5,14494.371054576275,14493,0.01139917098685161,0.08917914265252533,0.12782328521891
中午12:35,下午班機,TSA,NRT,CI 104,24485.75,24315.34991256015,24281,0.006959153280575503,0.07003052796014009,0.09937313744852112
上午10:15,凌晨班機,TSA,NRT,JX 802,28783.25,24599.766308533657,26964,0.14534438228714072,0.26095906473382957,0.5569623819559119
晚上7:25,晚間班機,TSA,ICN,KE 188,8820.75,17735.057790775285,9906,-1.010606557353432,0.12864552333985205,-7.855746015223869
清晨7:55,早晨班機,TSA,ICN,CI 160,18445.5,18650.582126646237,18527,-0.011118274194043922,0.02908568485538478,-0.3822593227329677
下午6:25,晚間班機,TSA,HND,CI 222,29566.5,28395.876054816457,31126,0.03959291580618412,0.181472274364568,0.21817611502815074
清晨7:15,早晨班機,TSA,HND,BR 192,43152.0,34665.147825082124,43176,0.19667343749809688,0.0004634779384501298,424.3426087458938
上午9:20,凌晨班機,TSA,GMP,CI 260,28370.75,22500.14748043738,27033,0.20692447395865884,0.5357895015112396,0.3862047938136355
上午9:30,凌晨班機,TSA,HND,JL 96,33738.75,32633.332809862775,33813,0.0327640232710822,0.00043718276462524543,74.9435383143881
上午9:30,凌晨班機,TSA,NRT,CI 100,24506.5,24992.34314651477,24248,-0.01982507279761572,0.10497215024585314,-0.1888603096267326
清晨7:15,早晨班機,TSA,HKG,CI 601,14524.75,14047.872921894215,14082,0.03283203346741147,0.09113754109365049,0.36024708449917636
上午8:25,早晨班機,TSA,NRT,BR 211,21343.5,25575.599914676022,21395,-0.19828518821542962,0.0083163492398154,-23.842816420709983
下午6:25,晚間班機,TSA,HND,CI 222,25245.0,21817.65437359003,24597,0.13576334428243095,0.08667062784709843,1.5664285312659822
下午5:00,下午班機,TSA,HKG,CX 421,14313.5,16676.325860208053,14336,-0.16507673596311545,0.002340447828972648,-70.53211523009114
上午10:05,凌晨班機,TSA,NRT,CI 831,21548.5,29229.487755404025,20928,-0.35645115694382556,0.14337424878761862,-2.4861588462223745
上午8:05,早晨班機,TSA,HKG,CI 903,14437.0,14532.736013682888,14013,-0.006631295538054192,0.08658308512848929,-0.0765888109463107
上午8:05,早晨班機,TSA,HKG,JX 233,13880.0,14357.546652534787,13875,-0.0344053784246965,0.1515850144092219,-0.22697084245949975
下午2:10,下午班機,TSA,SIN,SQ 877,22729.75,27101.450264227045,23074,-0.1923338472366412,0.04314829683564492,-4.457507279354622
下午3:15,下午班機,TSA,ICN,BR 160,23606.0,23664.406929685385,22867,-0.002474240857637252,0.3139032449377277,-0.007882176745665988
下午3:15,下午班機,TSA,ICN,BR 160,20759.75,20344.467641279916,20344,0.020004208081507904,0.13549055263189586,0.14764282596038883
下午3:45,下午班機,TSA,GMP,BR 156,20196.25,20907.630404245167,20775,-0.03522339069110189,0.0015968310948814755,-22.05830710837726
晚上8:45,晚間班機,TSA,NRT,BR 205,21269.75,18762.993414505243,21201,0.11785547951878875,0.10600735786739383,1.111766974385079
中午12:25,下午班機,TSA,ICN,KE 186,17203.5,17714.6637284585,17263,-0.029712775217746464,0.03042985439009504,-0.9764350113820464
上午8:25,早晨班機,TSA,SIN,JX 771,22281.25,23503.76486798343,25475,-0.05486742745507685,0.054810659186535764,-1.0010357158513252
下午3:45,下午班機,TSA,ICN,CI 162,23170.75,19671.275956815844,22185,0.15102981315599004,0.5446845699858658,0.2772794044081498
下午3:20,下午班機,TSA,NRT,BR 196,45746.75,31387.128497310947,46440,0.31389380672264267,0.35319995409509963,0.8887141775735516
清晨7:25,早晨班機,TSA,SIN,BR 225,21807.5,19633.32246723661,20365,0.09969861436493827,0.11837670526195117,0.8422148102899055
下午1:50,下午班機,TSA,NRT,CI 835,19936.0,19579.06117573229,19480,0.01790423476463226,0.07559189406099519,0.23685389798786244
下午1:30,下午班機,TSA,HND,NH 852,34631.5,34429.40983763416,35888,0.005835443522973098,0.0028731068535870524,2.0310569081994254
下午6:35,晚間班機,TSA,HKG,CX 473,14284.0,14882.815437520434,14284,-0.04192211127978395,0.00042005040604872583,-99.80257292007234
上午9:50,凌晨班機,TSA,HKG,CX 469,14287.5,11231.629906739465,14418,0.2138841710068616,0.0006649168853893263,321.6705361326879
上午9:25,凌晨班機,TSA,NRT,JX 741,22550.25,22598.297948854623,21552,-0.002130705817213668,0.2087449141362069,-0.010207222657522443
下午1:50,下午班機,TSA,NRT,CI 835,20849.0,19585.813508219384,21184,0.06058738988827359,0.1656674181015876,0.36571699240897976
上午8:20,早晨班機,TSA,SIN,CI 753,18965.0,19366.541333128454,18743,-0.021172756821959106,0.07076192987081466,-0.29921112751747725
上午8:40,早晨班機,TSA,SIN,JX 771,23941.75,26421.145135214723,22046,-0.10355947811729399,0.12036505267994194,-0.8603782893084839
下午1:40,下午班機,TSA,ICN,OZ 712,20599.75,18816.09569483647,21475,0.08658621124836616,0.07290137016225925,1.1877172000423044
下午3:45,下午班機,TSA,ICN,CI 162,17976.0,18081.78454723927,18156,-0.005884765645264195,0.07098353360035603,-0.08290325018751502
下午5:10,下午班機,TSA,ICN,OZ 714,20604.75,17318.296957731367,19108,0.15949977758859646,0.315788835098703,0.5050836504043698
清晨7:55,早晨班機,TSA,NRT,BR 184,33212.5,25581.795629465392,26533,0.2297539893273499,0.3339254798645088,0.6880397070046084
清晨7:35,早晨班機,TSA,NRT,BR 75,21310.5,21812.296876879453,21346,-0.023546931178501332,0.006780694962577134,-3.4726427465706062
清晨7:55,早晨班機,TSA,NRT,BR 184,25216.0,26063.25888151415,25202,-0.033600050821468504,0.012848984771573604,-2.6149965478831785
上午8:05,早晨班機,TSA,NRT,BR 67,22342.25,24425.17676193809,22695,-0.09322815571117912,0.05233358323355974,-1.7814212203875062
上午9:35,凌晨班機,TSA,SIN,BR 215,20634.0,20467.18493950011,20435,0.00808447516234798,0.06823689056896384,0.11847660546867061
清晨7:00,早晨班機,TSA,NRT,CI 833,20146.5,21054.22556598068,20367,-0.04505624133128234,0.08311617402526493,-0.5420875282058404
上午10:35,凌晨班機,TSA,NRT,JL 802,28791.0,27416.375910163155,28750,0.04774492340789987,0.20336216178666944,0.2347778120985218
下午5:10,下午班機,TSA,ICN,OZ 714,20978.25,18920.766550567936,21503,0.09807698208535336,0.16113117157055523,0.6086778934789036
上午9:20,凌晨班機,TSA,GMP,BR 156,21504.75,20336.07469909329,20901,0.054344984289829486,0.0622071867843151,0.8736126338304695
上午8:20,早晨班機,TSA,SIN,CI 753,33659.25,23696.67564211736,33655,0.2959832544659385,0.0007501652591783834,394.55740031218374
上午10:45,凌晨班機,TSA,HKG,CX 489,14312.0,14328.416324134098,14314,-0.0011470321502304026,0.0023756288429290107,-0.48283306276757415
下午1:40,下午班機,TSA,ICN,OZ 712,17748.25,18816.09569483647,18160,-0.0601662527199284,0.20555547730057894,-0.29270080033892115
上午8:05,早晨班機,TSA,NRT,BR 67,24936.25,23112.715983993498,23066,0.07312783662365041,0.1511955486490551,0.4836639522595325
清晨7:25,早晨班機,TSA,SIN,BR 225,23455.25,19633.32246723661,23721,0.1629455040028732,0.2636190191961288,0.6181098180994448
清晨7:15,早晨班機,TSA,HKG,CI 601,14668.0,14532.736013682888,14439,0.009221706184695366,0.08958276520316334,0.10294062885624934
下午2:10,下午班機,TSA,SIN,SQ 877,28229.75,27101.450264227045,30246,0.03996846361632514,0.22957163984803267,0.17410017911089837
下午1:55,下午班機,TSA,NRT,TG 633,16356.75,16865.350579034326,16624,-0.031094231985836187,0.06106041848166659,-0.5092371254411275
上午8:05,早晨班機,TSA,HKG,JX 233,14781.25,14357.546652534787,14687,0.02866491991307992,0.12761099365750528,0.22462735452098748
下午1:50,下午班機,TSA,NRT,CI 835,19648.0,19585.813508219384,19488,0.003165029101212136,0.062041938110749185,0.05101434928680562
下午6:25,晚間班機,TSA,HND,CI 222,24283.25,24388.03834461567,24594,-0.004315252061222044,0.05049777109736135,-0.08545430753571474
清晨7:55,早晨班機,TSA,NRT,BR 184,25090.75,26063.25888151415,24885,-0.038759657703103724,0.11832049659735161,-0.3275819390363452
下午5:10,下午班機,TSA,ICN,OZ 714,16100.5,17318.296957731367,16681,-0.07563721361022123,0.18617434241172634,-0.4062708783090465
晚上10:30,晚間班機,TSA,NRT,BR 61,21348.0,21797.12443299429,21313,-0.021038244003854657,0.008525388795203297,-2.467716664803787
下午4:30,下午班機,TSA,HND,BR 190,32232.25,30765.127919068254,28061,0.04551720965591126,0.18860768329855968,0.2413327435015414
晚上8:45,晚間班機,TSA,NRT,BR 205,22393.25,19602.308564636936,23022,0.12463315665939798,0.05480446116575307,2.2741425425651367
上午9:30,凌晨班機,TSA,NRT,CI 100,37377.25,33043.010602250855,33913,0.11595929068481883,0.37547572386946604,0.3088329905587506
晚上7:55,晚間班機,TSA,SIN,CI 755,17998.5,18718.045434706954,18466,-0.039978077879098455,0.06681112314915132,-0.5983745818768844
下午6:25,晚間班機,TSA,HND,CI 222,24678.25,24388.03834461567,24880,0.011759815034871994,0.06569550109914601,0.17900487610444396
下午1:30,下午班機,TSA,NRT,JX 745,20944.25,21400.488525096196,20544,-0.021783473989099446,0.11818279480048223,-0.1843201798186834
晚上7:55,晚間班機,TSA,SIN,CI 755,18313.5,18718.045434706954,18598,-0.022090011996994213,0.08231632402326153,-0.26835518056846003
晚上10:30,晚間班機,TSA,NRT,CI 837,19295.25,19099.603876089037,19162,0.01013960036335176,0.05987224835127816,0.16935392677858738
下午5:35,下午班機,TSA,SIN,SQ 879,34174.25,30911.918272527582,34178,0.09546169198950724,0.0069130997754157,13.808811544856795
下午5:35,下午班機,TSA,SIN,SQ 879,24679.0,23976.170505103462,25370,0.0284788482068373,0.21179950565257913,0.13446135352908697
晚上9:15,晚間班機,TSA,HKG,CX 479,14287.75,14328.416324134098,14317,-0.002846237100599991,0.000682402757607041,-4.170905039394618
上午9:50,凌晨班機,TSA,HKG,BR 867,14902.0,14913.170087272743,14908,-0.0007495696733823199,0.0022815729432290968,-0.328531978610098
晚上7:30,晚間班機,TSA,HKG,CX 565,14280.75,14355.646825586007,14541,-0.005244600289621151,0.0009628345850182939,-5.447041860800527
清晨7:55,早晨班機,TSA,NRT,BR 184,25094.75,26063.25888151415,25461,-0.03859408368340588,0.008079379153010092,-4.776862547542046
上午8:20,早晨班機,TSA,SIN,CI 753,31228.25,23651.75118809388,30487,0.2426168232900057,0.23383474898529377,1.0375567546860378
晚上10:30,晚間班機,TSA,NRT,CI 837,18337.0,20753.9952152451,18912,-0.13180974070159243,0.06664121721110323,-1.97790115813838
中午12:50,下午班機,TSA,NRT,CX 450,20849.5,20026.465000751075,20384,0.03947504732722246,0.055756732775366316,0.7079870961281072
上午9:20,凌晨班機,TSA,GMP,BR 156,26786.75,25671.080300469035,26792,0.0416500583135679,0.4453601127423073,0.09351995637217585
下午6:50,晚間班機,TSA,NRT,TG 635,16913.75,18762.993414505243,16826,-0.10933373228912825,0.09198137609932747,-1.1886507565516586
上午8:30,早晨班機,TSA,NRT,JX 800,39003.5,53999.12999893068,38351,-0.3844688296929937,0.35990359839501584,-1.0682550310903423
晚上7:40,晚間班機,TSA,HKG,CX 451,14279.75,14592.06894349728,14280,-0.02187145737826497,0.000892872774383305,-24.495603411551308
晚上7:25,晚間班機,TSA,ICN,KE 188,18492.75,18171.79367876512,18193,0.017355791931155738,0.09856565410769084,0.17608356671780567
下午1:25,下午班機,TSA,NRT,JL 8664,22945.0,24136.340514296753,22940,-0.05192157395061029,0.0008716495968620615,-59.567025714837655
下午1:25,下午班機,TSA,NRT,JL 8664,37503.75,33632.56254441084,36952,0.10322134334804287,0.11144885511448856,0.9261767942075871
下午5:00,下午班機,TSA,HKG,CX 421,14652.75,13710.351748478795,15756,0.06431545283453309,0.0263261162580403,2.443028519821658
上午8:25,早晨班機,TSA,NRT,BR 211,23992.0,28183.410664706767,24556,-0.17470034447760785,0.11728909636545515,-1.4894849554750418
上午9:35,凌晨班機,TSA,SIN,BR 215,24062.75,20467.18493950011,23543,0.14942452797373068,0.20100570383684324,0.7433845165658527
上午9:50,凌晨班機,TSA,HKG,BR 867,14928.75,14913.170087272743,14911,0.0010436180341459713,0.00393535962488487,0.26519000386819863
下午1:25,下午班機,TSA,NRT,JL 8664,22941.5,21646.9378494834,23158,0.05642883641072285,0.0006320423686332629,89.28014831148953
