出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測中位數價格,中位數價格,效能,最佳效能,標準化效能
中午12:25,下午班機,TSA,ICN,KE 186,20309.25,20294.79265387577,21866.0,0.0007118601683582079,0.21863190418159212,0.003255975705023126
清晨7:55,早晨班機,TSA,NRT,BR 184,25191.25,25261.12475337727,24907.0,-0.0027737707885583038,0.011879124696075025,-0.233499593574835
下午2:25,下午班機,TSA,HKG,BR 855,15286.25,14913.170087272743,14889.0,0.024406241735367186,0.027230354076375828,0.89628807862404
晚上7:55,晚間班機,TSA,SIN,CI 755,18136.75,18962.11956114942,19238.0,-0.045508129138319635,0.02832646422319324,-1.6065587564952186
下午4:50,下午班機,TSA,HND,NH 854,33742.25,29776.00672844393,33749.0,0.11754531104345654,0.000303773459090606,386.95056307864115
下午4:30,下午班機,TSA,HND,BR 190,29146.75,33201.87267516991,27372.0,-0.13912778183399202,0.06998207347302872,-1.9880488663659308
下午2:25,下午班機,TSA,HKG,BR 855,14946.0,14913.170087272743,14887.0,0.0021965684950660154,0.00528569516927606,0.41556851553489454
清晨7:05,早晨班機,TSA,ICN,BR 170,20180.75,20385.89990671976,20176.0,-0.010165623513484795,0.10969612130371766,-0.09267076531666099
上午8:50,早晨班機,TSA,NRT,BR 198,29602.5,32777.70407827506,29595.0,-0.10726134881429146,0.0011992230385947133,-89.44236840211445
清晨7:05,早晨班機,TSA,ICN,BR 170,24307.0,23600.43906377986,24307.0,0.029068208179542494,0.3387090138643189,0.08582059227743707
清晨7:15,早晨班機,TSA,HKG,CI 601,14928.75,14864.929903819828,14886.0,0.004274979230020745,0.07493929498450976,0.05704589602696956
清晨7:05,早晨班機,TSA,ICN,BR 170,20242.75,20385.89990671976,20185.0,-0.007071663026009722,0.0037420804979560584,-1.889767745475357
上午9:50,早晨班機,TSA,HKG,BR 867,14883.25,14913.170087272743,14886.0,-0.0020103194714019674,0.0010918314212285624,-1.8412361398611279
下午2:30,下午班機,TSA,HKG,CI 915,13316.5,14669.12171671212,13360.0,-0.10157486702302553,0.010851199639544926,-9.360703921883179
上午10:45,早晨班機,TSA,HKG,CX 489,14646.75,14328.416324134098,14280.0,0.02173408270543994,0.025927253486268283,0.8382716941827583
下午4:50,下午班機,TSA,HND,NH 854,33841.25,30672.40597988915,33749.0,0.093638503900147,0.0032283086469914674,29.00543725501922
晚上7:00,晚間班機,TSA,HKG,BR 809,14945.0,14913.170087272743,14894.0,0.002129803461174752,0.004416192706590833,0.4822714049584344
下午5:00,下午班機,TSA,HKG,CX 421,15792.0,15670.64176984833,15768.0,0.007684791676270947,0.09568135764944276,0.0803164991076577
晚上8:15,晚間班機,TSA,HKG,CX 531,14312.5,14328.416324134098,14289.0,-0.0011120575814216609,0.0022707423580786024,-0.48973305027992375
下午3:00,下午班機,TSA,NRT,JX 804,24251.0,25084.364431454745,24972.0,-0.03436412648776321,0.09236732505876047,-0.37203769261372566
上午9:25,早晨班機,TSA,ICN,JX 741,29490.0,25262.12876914769,29491.0,0.14336626757722312,0.00033909799932180403,422.787123085231
清晨7:05,早晨班機,TSA,ICN,BR 170,28867.0,22539.993696526013,28860.0,0.21917782601150057,0.6139536494959642,0.3569940926182919
上午9:25,早晨班機,TSA,ICN,JX 741,20309.25,24821.62371376829,20924.0,-0.2221831782940429,0.09061142090426776,-2.4520438602191503
下午1:55,下午班機,TSA,ICN,TG 633,16679.5,16849.18325652856,16683.0,-0.010173162056929677,0.07916903983932372,-0.12849924765509926
上午8:05,早晨班機,TSA,HKG,CI 903,13701.5,14148.707046523265,13360.0,-0.03263927646777832,0.038645403787906436,-0.844583657267733
中午12:50,下午班機,TSA,NRT,CX 450,19695.75,19732.059938928996,19695.0,-0.0018435418264852275,0.0004442582790703578,-4.1497073061710195
清晨7:15,早晨班機,TSA,HKG,CI 601,14927.75,14864.929903819828,14886.0,0.004208276276074572,0.10542446115456114,0.03991745587302442
下午1:40,下午班機,TSA,ICN,OZ 712,15065.0,15299.717455879749,15147.5,-0.015580315690657069,0.1302356455360106,-0.11963173082556003
下午6:50,晚間班機,TSA,ICN,TG 635,21376.25,20301.528615498763,21373.0,0.0502764228759131,0.001742588152739606,28.851580791979526
下午6:25,晚間班機,TSA,HND,CI 222,24257.0,24805.62288183376,25211.0,-0.02261709534706512,0.08467658820134394,-0.26709974772821743
下午2:25,下午班機,TSA,HKG,BR 855,14876.5,14913.170087272743,14872.0,-0.002464967382969336,0.10684636843343528,-0.023070202751018138
上午9:50,早晨班機,TSA,HKG,BR 867,14883.25,14972.483357334631,14888.0,-0.005995555899056413,0.0008902625434632893,-6.734593006387272
上午8:50,早晨班機,TSA,NRT,BR 198,25094.5,25291.199969611433,24907.0,-0.007838369746814346,0.11805375679929865,-0.06639661421482958
上午8:20,早晨班機,TSA,HKG,CX 407,15836.75,14328.416324134098,14279.0,0.09524262717198305,0.09912071605600897,0.9608750921267096
上午10:50,早晨班機,TSA,HKG,CI 909,14640.5,14624.803689485014,14887.0,0.0010721157416062417,0.08780437826576962,0.012210276557748876
下午1:55,下午班機,TSA,ICN,TG 633,16678.25,17007.394110110494,16683.5,-0.019734930829702985,0.07915998381125118,-0.24930438182957304
下午2:35,下午班機,TSA,NRT,CI 108,29857.5,28981.123985747865,32775.0,0.029351955597492593,0.2939462446621452,0.09985484125245087
上午8:05,早晨班機,TSA,HKG,CI 903,13460.75,13866.508427416333,13942.0,-0.030143820174680667,0.020485485578441022,-1.4714720849187046
下午2:25,下午班機,TSA,HKG,BR 855,14900.75,14987.922663414982,14882.0,-0.005850219848999668,0.0022649866617452143,-2.582893730814275
下午1:30,下午班機,TSA,ICN,JX 745,20154.5,20956.41324532778,20917.0,-0.039788297666912185,0.11444094370984148,-0.3476753719175294
下午1:50,下午班機,TSA,ICN,CI 835,21481.0,19962.284555416583,19903.0,0.07070040708455923,0.19016805549089894,0.3717785666054876
下午4:30,下午班機,TSA,HND,BR 190,26173.25,30595.060229137707,26166.0,-0.16894387319640117,0.0007736906956530045,-218.3609989697633
下午1:20,下午班機,TSA,HKG,CX 495,14284.25,14350.355580361222,14286.0,-0.004627864981446114,0.00043754484834695556,-10.576892857795466
下午3:15,下午班機,TSA,ICN,BR 160,20177.5,20130.673991183692,20185.0,0.002320704191119211,0.0005203816131830009,4.459619887267417
晚上10:30,晚間班機,TSA,ICN,CI 837,18937.0,19535.72266206545,19603.0,-0.031616552889341024,0.042086919786661035,-0.751220404097178
上午9:30,早晨班機,TSA,HND,JL 96,29637.75,30925.353097200394,29642.0,-0.04344469796797644,0.0005651576114921005,-76.87182669853097
中午12:35,下午班機,TSA,NRT,CI 104,23656.0,24834.770835065458,24892.0,-0.04982967682894224,0.07346973283733514,-0.6782340823161436
晚上7:30,晚間班機,TSA,HKG,CX 565,14277.5,14328.416324134098,14280.0,-0.0035661932505058674,0.0007354228681491858,-4.849173727056907
晚上7:30,晚間班機,TSA,HKG,CX 565,14284.5,14328.416324134098,14289.0,-0.0030744040137279933,0.0003150267772760685,-9.75918314091056
下午5:00,下午班機,TSA,HKG,CX 421,16243.0,15670.64176984833,14289.0,0.03523722404430652,0.12085205934864249,0.2915732196391599
上午9:00,早晨班機,TSA,HND,CI 220,25012.0,28357.373278177383,25855.0,-0.13375073077632268,0.055293459139612984,-2.418925002297457
上午8:05,早晨班機,TSA,HKG,JX 233,14757.25,13927.96329567106,14565.0,0.056195206039671396,0.20242592623964492,0.27760873858195356
下午3:15,下午班機,TSA,ICN,BR 160,21305.25,22847.75393062211,21952.0,-0.0724001797970975,0.3826404290022412,-0.1892120495105169
中午12:25,下午班機,TSA,HKG,BR 869,14885.0,14913.170087272743,14888.0,-0.001892515100620983,0.001007725898555593,-1.8780058181828887
下午1:30,下午班機,TSA,HND,NH 852,33744.0,33860.35026024483,33747.0,-0.0034480281011388084,0.00035561877667140827,-9.695855020402329
清晨7:05,早晨班機,TSA,ICN,BR 170,21069.75,23600.43906377986,21964.0,-0.12011006603210103,0.042750863204356955,-2.809535457984858
上午9:00,早晨班機,TSA,HND,CI 220,26304.5,26745.735368296395,25853.0,-0.01677414010136649,0.101712634720295,-0.16491697562937577
下午6:35,晚間班機,TSA,HKG,CX 473,14278.0,14344.18625396193,14279.0,-0.004635540969458647,0.0007704160246533128,-6.016932178357323
晚上10:30,晚間班機,TSA,HKG,CI 607,13842.0,13428.975470863796,13360.0,0.029838500876766677,0.04840340991186245,0.6164545210988125
上午8:45,早晨班機,TSA,SIN,JX 771,27677.25,25772.009676247504,33350.0,0.06883777556485908,0.06833229457406353,1.0073973952425623
晚上7:55,晚間班機,TSA,SIN,CI 755,18609.75,18962.11956114942,19239.0,-0.018934674627516145,0.053023280807103806,-0.357101151405542
清晨7:15,早晨班機,TSA,HKG,CI 601,14257.5,14864.929903819828,13946.0,-0.04260423663474156,0.06337015605821497,-0.6723075858548178
下午1:30,下午班機,TSA,ICN,JX 745,20916.0,21088.38878671848,20916.0,-0.008241957674434811,0.1469210174029451,-0.056097880481118946
上午9:50,早晨班機,TSA,HKG,BR 867,14900.25,14972.483357334631,14887.0,-0.00484779499234116,0.002231506182782168,-2.1724317995377853
上午10:05,早晨班機,TSA,ICN,CI 831,22938.0,21227.440778042743,21160.0,0.07457316339511977,0.19469875316069404,0.3830181867347195
上午9:50,早晨班機,TSA,HKG,BR 867,14925.5,14913.170087272743,14888.0,0.0008260971309005842,0.003584469532008978,0.2304656584533957
上午8:20,早晨班機,TSA,SIN,CI 753,17983.25,19148.889435445548,19221.0,-0.06481806322247358,0.020032530271224612,-3.235640348218037
晚上10:30,晚間班機,TSA,HKG,CI 607,14419.75,14892.306257239316,14887.0,-0.032771459785316356,0.04228575391390281,-0.7750000118725962
上午8:20,早晨班機,TSA,HKG,CX 407,15844.5,14328.416324134098,14280.0,0.09568516998743429,0.0995613619868093,0.9610673064126165
中午12:25,下午班機,TSA,HKG,CX 461,14283.75,14328.416324134098,14284.0,-0.003127072661877835,0.0006125842303316706,-5.104722758182574
下午2:30,下午班機,TSA,HKG,CI 915,15019.0,13955.072389837082,13945.0,0.07083877822510942,0.11085957786803383,0.6389955616594104
下午6:10,晚間班機,TSA,HKG,BR 857,14905.0,14913.170087272743,14886.0,-0.0005481440639210554,0.002549480040254948,-0.21500229665114026
晚上9:15,晚間班機,TSA,HKG,CX 479,14340.75,14328.416324134098,14288.0,0.000860043991137317,0.0043756428359744085,0.19655260344067696
中午12:25,下午班機,TSA,ICN,KE 186,16685.75,17510.289329916326,16684.0,-0.04941577872833562,0.009394243591088204,-5.260219010630469
下午1:50,下午班機,TSA,ICN,CI 835,19303.5,19930.370438229977,19916.0,-0.032474444439090144,0.04530266531976067,-0.7168329768210138
下午1:55,下午班機,TSA,ICN,TG 633,16671.5,16654.611208553644,16673.0,0.0010130337070063133,0.0021893650841256036,0.46270661496865073
下午3:45,下午班機,TSA,ICN,CI 162,18734.75,18276.319509509303,18658.0,0.024469528042311568,0.07460734730914477,0.32797745697778335
上午9:30,早晨班機,TSA,NRT,CI 100,22913.75,24886.5757240678,24892.0,-0.08609789860096229,0.04345643991053407,-1.9812460196513175
下午4:25,下午班機,TSA,NRT,CI 106,22677.75,23388.506372156444,23318.0,-0.03134157366389716,0.09373725347532273,-0.3343555790457221
上午10:15,早晨班機,TSA,NRT,JX 802,24992.25,25227.702718491026,24967.0,-0.00942102925871123,0.11928697896347867,-0.07897785106617217
下午6:35,晚間班機,TSA,HKG,CX 473,16913.75,15010.349939229794,14284.0,0.11253566245038536,0.15589387332791368,0.7218735415834665
清晨7:00,早晨班機,TSA,ICN,CI 833,20374.75,21041.182971845006,21164.0,-0.03270876805089663,0.03871213143719555,-0.8449229437020681
中午12:25,下午班機,TSA,ICN,KE 186,17405.5,18966.659928648987,16676.0,-0.08969348359133535,0.0422567579213467,-2.1225831796723145
下午4:30,下午班機,TSA,HND,BR 190,29650.5,32009.900683979544,32852.0,-0.07957372334292993,0.11795753865870727,-0.6745963356624858
清晨7:55,早晨班機,TSA,NRT,BR 184,42669.25,30969.910194918008,42509.0,0.2741866755352389,0.3958412674232615,0.6926682438141527
上午9:35,早晨班機,TSA,SIN,BR 215,18831.75,19341.33897374786,19403.0,-0.02706009657880234,0.08213522375774955,-0.3294578786150709
上午8:20,早晨班機,TSA,HKG,CX 407,14340.5,14328.416324134098,14289.0,0.0008426258405147992,0.004218820822147066,0.19973017960169384
下午3:00,下午班機,TSA,NRT,JX 804,23513.75,25879.85122627555,24973.0,-0.10062628148532456,0.06390941470416246,-1.5745142081354517
下午4:50,下午班機,TSA,HND,NH 854,34628.0,33201.87267516991,34553.0,0.0411842244666193,0.0027723229756266604,14.855492966980137
下午1:20,下午班機,TSA,HKG,CX 495,14342.75,14328.416324134098,14288.0,0.000999367336522109,0.004375032682017047,0.2284251134008363
下午3:15,下午班機,TSA,ICN,BR 160,20199.5,20130.673991183692,20185.0,0.0034073124986414454,0.0016089507166018961,2.1177233481940885
下午1:50,下午班機,TSA,ICN,CI 835,27783.5,23552.158130287015,26523.0,0.15229693414123438,0.17119873306098943,0.8895914789683561
上午8:20,早晨班機,TSA,HKG,CX 407,14286.25,14328.416324134098,14289.0,-0.0029515320069365665,0.0004374835943652113,-6.746611861455603
上午10:05,早晨班機,TSA,ICN,CI 831,23667.75,21912.91435465391,24631.0,0.0741445910720745,0.22007795417815382,0.33690149178710654
晚上10:30,晚間班機,TSA,HKG,CI 607,14266.25,14885.358135673738,14885.0,-0.04339669749750199,0.06394462455095067,-0.6786606036434506
下午5:00,下午班機,TSA,HKG,CX 421,11558.75,13131.022733508004,12254.0,-0.1360244605608741,0.6100789445225479,-0.22296206381508188
上午9:50,早晨班機,TSA,HKG,CX 469,14282.75,14249.168685762714,14285.0,0.002351179866432324,0.00033256900806917435,7.069750365744479
上午9:35,早晨班機,TSA,SIN,BR 215,20632.5,19341.33897374786,19403.0,0.06257899073074707,0.06816915061189871,0.9179957527565865
上午9:35,早晨班機,TSA,SIN,BR 215,21848.0,27687.841077038905,19407.0,-0.26729408078720734,0.12001098498718418,-2.2272467875815813
上午9:50,早晨班機,TSA,HKG,CX 499,14313.75,14699.83674123444,14287.0,-0.02697313710484252,0.0024975984630163303,-10.799629125438871
清晨7:15,早晨班機,TSA,HKG,CI 601,14450.25,14864.929903819828,14887.0,-0.028697074709422177,0.04430719191709486,-0.6476843480200356
上午9:30,早晨班機,TSA,NRT,CI 100,31377.0,26877.44286846115,25550.0,0.1434030382617475,0.2836153870669599,0.5056250288278291
上午9:30,早晨班機,TSA,NRT,CI 100,28739.75,25658.703604858292,24992.0,0.10720505206697023,0.2076827390634922,0.5161962546834274
上午9:00,早晨班機,TSA,HND,CI 220,24432.5,27279.688686742305,25853.0,-0.11653284300592676,0.03288652409700194,-3.5434831197788497
清晨7:25,早晨班機,TSA,SIN,BR 225,21834.0,19341.33897374786,19407.0,0.11416419466209302,0.11944673445085646,0.9557749333788876
清晨7:55,早晨班機,TSA,NRT,BR 184,25101.25,25771.26522346177,25292.0,-0.026692504296071742,0.008137044967880086,-3.2803682911225005
上午9:25,早晨班機,TSA,ICN,JX 741,26035.0,27699.925426840808,20927.0,-0.06394950746459795,0.2908392548492414,-0.21987921643433803
上午9:40,早晨班機,TSA,ICN,BR 201,33543.5,26485.13546033679,33923.0,0.21042421153616078,0.033613069596195984,6.260190279080452
晚上10:30,晚間班機,TSA,ICN,CI 837,21734.5,19535.72266206545,23065.0,0.10116530575511509,0.21314039890496675,0.4746416271850079
清晨7:55,早晨班機,TSA,NRT,BR 184,33177.75,30969.910194918008,29606.0,0.06654579665836267,0.1081673712050998,0.6152113702771138
下午4:05,下午班機,TSA,SIN,SQ 881,21757.0,20666.648739940378,21758.0,0.050114963462776226,0.0002298110952796801,218.07025201192448
晚上8:45,晚間班機,TSA,ICN,BR 205,24750.75,19183.240449160217,21378.0,0.2249430643855149,0.14483399492944657,1.5531095755184554
下午2:10,下午班機,TSA,SIN,SQ 877,21654.75,26778.5302483066,21756.5,-0.23661230207259842,0.0048372758863528785,-48.914369912234854
下午3:15,下午班機,TSA,ICN,BR 160,21952.25,20130.673991183692,21959.0,0.08297901166469532,0.08100536391486067,1.0243644081632546
下午3:20,下午班機,TSA,NRT,BR 196,24999.75,24956.07254936318,25289.0,0.001747115496627772,0.004310043100431004,0.40535917064334237
清晨7:00,早晨班機,TSA,ICN,CI 833,23089.5,23107.920448179382,24630.5,-0.0007977846284840391,0.2004157734034951,-0.0039806479047827595
清晨7:55,早晨班機,TSA,ICN,CI 160,19220.75,18586.29425890072,19533.5,0.033008896172068126,0.10258444649662474,0.32177291294498717
上午9:40,早晨班機,TSA,ICN,BR 201,23438.5,23627.053568819367,21371.0,-0.008044609032974243,0.09695586321650276,-0.08297186746726812
下午1:30,下午班機,TSA,ICN,JX 745,20915.75,20956.41324532778,20917.0,-0.0019441447391454585,0.14638490133033719,-0.013281046894025188
上午8:20,早晨班機,TSA,HKG,CX 407,14340.75,14328.416324134098,14288.0,0.000860043991137317,0.0043756428359744085,0.19655260344067696
上午9:35,早晨班機,TSA,SIN,BR 215,18880.25,19341.33897374786,19402.0,-0.024421762092549676,0.08512863971610546,-0.28688068050885734
上午8:25,早晨班機,TSA,SIN,JX 771,21104.0,25112.60547553451,21142.0,-0.1899452935715746,0.002084912812736922,-91.1046698985116
清晨7:15,早晨班機,TSA,HKG,CI 601,14118.75,14864.929903819828,14885.0,-0.05285028092570715,0.05416555998229305,-0.9757174289896409
上午8:05,早晨班機,TSA,ICN,BR 67,30967.5,23419.86468327636,30159.5,0.24372762789129382,0.1972874788084282,1.2353932918771815
上午8:20,早晨班機,TSA,HKG,CX 407,14313.5,14328.416324134098,14288.0,-0.001042115774205996,0.002410311943270339,-0.4323572212781891
中午12:25,下午班機,TSA,HKG,BR 869,15284.0,15113.813863678162,14888.0,0.011134921245867423,0.02708714996074326,0.4110776239657915
下午2:35,下午班機,TSA,NRT,CI 108,23328.5,23412.129548281555,23322.0,-0.003584866077182626,0.08519621921683777,-0.04207776014166284
清晨7:00,早晨班機,TSA,ICN,CI 833,20825.5,21041.182971845006,21161.0,-0.010356676759021691,0.059518378910470335,-0.1740080450544625
上午8:20,早晨班機,TSA,HKG,CX 407,14314.0,14328.416324134098,14287.0,-0.0010071485352869584,0.0025150202598854267,-0.40045344816937567
下午6:10,晚間班機,TSA,HKG,CI 923,13650.75,13478.619928044478,13360.0,0.012609568848270022,0.03507133307693716,0.35954062027263084
清晨7:55,早晨班機,TSA,ICN,CI 160,18336.25,21268.7944923471,19534.0,-0.15993152865755542,0.06000409025836799,-2.665343778547694
下午1:30,下午班機,TSA,HND,NH 852,33842.0,33816.7361439332,33746.0,0.0007465237298858911,0.0032503989125938185,0.22967141878907568
上午10:15,早晨班機,TSA,NRT,JX 802,24232.75,25106.448387669974,24973.0,-0.03605444646893044,0.09168377505648348,-0.39324783961740706
上午8:25,早晨班機,TSA,ICN,BR 211,21345.25,22059.162629893573,21360.0,-0.033445971815442475,0.008397652873590143,-3.9827761779278856
上午8:05,早晨班機,TSA,HKG,CI 903,13617.75,13866.508427416333,13935.0,-0.018267219431722038,0.03126434249417121,-0.5842828594629073
下午2:10,下午班機,TSA,SIN,SQ 877,22555.5,23438.589074515807,21757.0,-0.039151828800771726,0.13772694021413845,-0.2842713904766801
上午8:30,早晨班機,TSA,NRT,JX 800,36067.25,45819.057326790455,36066.0,-0.2703784548805483,0.24665728604204645,-1.0961705580205654
下午3:15,下午班機,TSA,ICN,BR 160,21909.5,20766.639236631487,20181.0,0.05216279528827738,0.07966863689267213,0.6547469283119526
晚上7:25,晚間班機,TSA,ICN,KE 188,12970.0,17771.43405952588,11881.0,-0.37019537852936624,0.24217424826522746,-1.528632301663763
下午5:10,下午班機,TSA,ICN,OZ 714,15625.75,15317.092826080026,14100.0,0.01975311098155119,0.16144825048397676,0.12234948921612268
清晨7:00,早晨班機,TSA,ICN,CI 833,24824.0,23107.920448179382,24632.0,0.06912985626090146,0.25640509184660004,0.26961186988540736
下午1:40,下午班機,TSA,ICN,OZ 712,18350.5,17700.15737072519,17600.0,0.03544004955041071,0.22503474019781478,0.15748701520155267
下午3:15,下午班機,TSA,ICN,BR 160,20175.25,20130.673991183692,20179.0,0.0022094402208799333,0.0005576139081300107,3.9623118947829226
上午10:35,早晨班機,TSA,NRT,JL 802,30729.75,26861.93455447964,30740.0,0.12586550315314504,0.00018711509205248986,672.6635557426711
晚上7:55,晚間班機,TSA,SIN,CI 755,19624.75,21377.16048156966,17979.0,-0.08929593913653214,0.1448043924126422,-0.6166659563894287
下午4:30,下午班機,TSA,HND,BR 190,26163.0,29776.00672844393,26168.0,-0.13809604129663755,0.0003822191644689065,-361.3006728443928
上午9:35,早晨班機,TSA,SIN,BR 215,27421.5,19341.33897374786,24443.0,0.2946651724468807,0.298871323596448,0.9859265482584515
下午4:05,下午班機,TSA,SIN,SQ 881,22731.0,20666.648739940378,21758.0,0.09081656152653303,0.043156922264748585,2.104333598429788
上午9:35,早晨班機,TSA,SIN,BR 215,22801.25,19341.33897374786,19405.0,0.15174216440993976,0.15680061400142536,0.9677396059722086
下午1:30,下午班機,TSA,ICN,JX 745,27373.0,25575.843492978107,29492.0,0.06565434943272178,0.34815328973806303,0.18857885698026164
清晨7:05,早晨班機,TSA,ICN,BR 170,23633.0,20519.463765684308,22512.0,0.13174528135724167,0.04811069267549613,2.738378394297003
下午2:10,下午班機,TSA,SIN,SQ 877,30451.5,26778.5302483066,32752.0,0.12061703862513831,0.15770980083082936,0.7648036963442788
下午3:15,下午班機,TSA,ICN,BR 160,20182.75,20130.673991183692,20186.0,0.0025802236472387496,0.0007803693748374231,3.3064132581782775
清晨7:00,早晨班機,TSA,ICN,CI 833,20481.5,21184.161680556437,21177.5,-0.034307139640965614,0.04372238361448136,-0.7846584930836821
中午12:50,下午班機,TSA,NRT,CX 450,19694.5,45302.9773369135,19698.0,-1.3002857313926985,0.0003808169793597197,-3414.4636449218006
下午3:45,下午班機,TSA,ICN,CI 162,18729.5,18276.319509509303,18660.0,0.024196080540895202,0.07434795376278064,0.32544379927518613
下午6:10,晚間班機,TSA,HKG,CI 923,14289.75,14867.848450753369,14885.0,-0.04045546288447093,0.06548400076978253,-0.6177915583792344
下午4:30,下午班機,TSA,HKG,JX 235,14191.0,14617.869534342688,14569.0,-0.03008029979160651,0.09132548798534282,-0.3293746406965185
下午3:20,下午班機,TSA,NRT,BR 196,25347.0,25164.149710709484,25290.0,0.007213882877283948,0.017832485106718744,0.4045360382533545
中午12:25,下午班機,TSA,ICN,KE 186,18909.75,19880.15797211458,17517.0,-0.051317863647831356,0.11844418884437923,-0.43326620029672014
下午1:30,下午班機,TSA,HND,NH 852,33742.75,33860.35026024483,33749.0,-0.003485200828172806,0.00031858695571641317,-10.939559092542133
下午3:45,下午班機,TSA,ICN,CI 162,18304.25,19956.18273260751,18916.0,-0.09024858885818926,0.05284291899422265,-1.7078653218997268
