出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數
2025-03-06,星期四,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8143,8136,8143.0,10.79,8144.25,90,89
2025-03-06,星期四,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2919,2399,2898.0,114271.81,2998.0,43,91
2025-03-06,星期四,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期五, 3月 7)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,2717,2299,2588.0,68807.03,2770.75,85,91
2025-03-06,星期四,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期五, 3月 7)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5512,5219,5470.0,47168.02,5553.75,72,91
2025-03-06,星期四,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6100,5739,6129.0,34466.53,5958.0,27,91
2025-03-07,星期五,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5852,5552,5812.0,57673.42,5695.5,73,91
2025-03-07,星期五,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5834,5327,5771.0,84573.98,5797.5,42,52
2025-03-07,星期五,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5764,5278,5883.0,138336.22,5702.25,72,39
2025-03-07,星期五,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6102,5739,6129.0,35031.07,6112.5,28,91
2025-03-07,星期五,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8207,8136,8143.0,366354.65,8143.0,91,89
2025-03-07,星期五,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,8169,8136,8143.0,9965.98,8142.0,91,89
2025-03-07,星期五,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3936,2898,3798.0,318615.38,3648.0,38,91
2025-03-07,星期五,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8169,8136,8143.0,9965.98,8140.75,91,89
2025-03-07,星期五,凌晨12:20,凌晨班機,TPE,凌晨4:55,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 35 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3740,2399,3798.0,316651.51,3823.0,25,91
2025-03-07,星期五,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期六, 3月 8)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5513,5219,5470.0,46813.65,5479.75,73,91
2025-03-07,星期五,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6102,5739,6129.0,35031.07,6217.25,28,91
2025-03-08,星期六,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5854,5552,5812.0,57045.7,5873.75,74,91
2025-03-08,星期六,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,6076,5714,5772.0,230166.29,5757.0,43,53
2025-03-08,星期六,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,6550,5660,6432.0,358154.13,6399.0,73,38
2025-03-08,星期六,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6134,5739,6130.0,67580.4,6357.25,29,91
2025-03-08,星期六,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9099,8136,8146.0,4542179.43,8141.5,91,89
2025-03-08,星期六,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,8289,8136,8145.0,37037.37,8340.75,91,89
2025-03-08,星期六,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3906,2898,3798.0,296495.73,4248.0,40,91
2025-03-08,星期六,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8419,8136,8531.0,105684.67,8488.0,91,89
2025-03-08,星期六,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2984,2399,2898.0,228477.63,2618.25,45,91
2025-03-08,星期六,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3202,2299,2898.0,323681.64,3645.5,87,91
2025-03-08,星期六,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期日, 3月 9)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3101,2399,2898.0,135124.76,2998.0,45,91
2025-03-08,星期六,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期日, 3月 9)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5515,5219,5470.0,46343.65,5337.5,74,91
2025-03-08,星期六,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6104,5739,6130.0,35187.36,6116.5,29,91
2025-03-09,星期日,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5857,5552,5812.0,56836.61,5962.75,75,90
2025-03-09,星期日,上午8:40,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5665,5327,5770.0,61757.46,5692.0,44,53
2025-03-09,星期日,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5657,5278,5884.0,110657.38,5705.0,74,37
2025-03-09,星期日,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6503,5739,6131.0,1150650.06,5909.25,30,90
2025-03-09,星期日,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9973,8136,8537.5,12253429.02,8141.25,91,88
2025-03-09,星期日,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,9839,8142,9126.0,5040998.48,8530.75,45,88
2025-03-09,星期日,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4212,2299,3798.0,715588.7,4048.25,88,90
2025-03-09,星期日,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,9326,8137,8531.0,3748730.7,11094.0,81,88
2025-03-09,星期日,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3014,2299,2898.0,173960.3,2695.75,88,90
2025-03-09,星期日,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2988,2399,2898.0,264136.01,3020.75,46,90
2025-03-09,星期日,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期一, 3月 10)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3174,2399,3298.0,252893.29,3098.0,27,90
2025-03-09,星期日,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期一, 3月 10)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5779,5219,5501.5,676071.57,5526.75,75,90
2025-03-09,星期日,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6103,5739,6130.5,35576.99,6002.25,30,90
2025-03-10,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5860,5552,5812.0,56603.45,6053.75,76,89
2025-03-10,星期一,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5523,5327,5387.0,60526.58,5628.25,45,53
2025-03-10,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5626,5278,5883.0,89180.58,5600.5,75,36
2025-03-10,星期一,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6103,5739,6131.0,35975.34,6014.25,31,89
2025-03-10,星期一,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8371,8136,8144.0,1122673.6,8240.25,91,87
2025-03-10,星期一,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4192,3298,4398.0,269172.63,4098.0,89,89
2025-03-10,星期一,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8166,8136,8143.0,8516.54,8243.25,91,87
2025-03-10,星期一,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3328,2299,3298.0,518348.26,3473.0,89,89
2025-03-10,星期一,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期二, 3月 11)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5520,5219,5470.0,46140.22,5371.5,76,89
2025-03-10,星期一,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6103,5739,6131.0,35975.34,6145.75,31,89
2025-03-11,星期二,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5863,5552,5812.0,56344.72,5833.75,77,88
2025-03-11,星期二,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5527,5327,5387.0,66327.27,5607.5,46,53
2025-03-11,星期二,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5619,5278,5883.0,89807.58,5735.75,76,35
2025-03-11,星期二,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6103,5739,6131.0,36382.71,6272.5,32,88
2025-03-11,星期二,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9058,8136,8537.0,1769696.52,9765.75,91,86
2025-03-11,星期二,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3601,2588,3298.0,231599.36,3848.0,31,88
2025-03-11,星期二,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8747,8136,8144.0,1784053.81,8955.5,91,86
2025-03-11,星期二,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2563,2299,2588.0,7886.27,2588.0,90,88
2025-03-11,星期二,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2568,2299,2588.0,16087.08,2468.5,90,88
2025-03-11,星期二,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期三, 3月 12)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,2548,2299,2588.0,9778.32,2588.0,90,88
2025-03-11,星期二,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期三, 3月 12)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5522,5219,5470.0,46013.33,5413.25,77,88
2025-03-11,星期二,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6103,5739,6131.0,36382.71,5934.25,32,88
2025-03-12,星期三,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5866,5552,5812.0,56058.82,5944.0,78,87
2025-03-12,星期三,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5527,5327,5387.0,66057.78,5870.25,47,53
2025-03-12,星期三,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6102,5739,6131.0,36799.42,6243.75,33,87
2025-03-12,星期三,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8278,8136,8143.0,757665.95,8145.25,91,85
2025-03-12,星期三,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,8208,8136,8144.0,21830.22,8143.0,91,85
2025-03-12,星期三,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3396,2588,3298.0,260413.87,3045.5,70,87
2025-03-12,星期三,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8148,8136,8143.0,1849.42,8141.5,91,85
2025-03-12,星期三,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2544,2299,2588.0,8452.82,2540.75,91,87
2025-03-12,星期三,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2542,2299,2588.0,8670.77,2588.0,91,87
2025-03-12,星期三,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期四, 3月 13)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5525,5219,5470.0,45868.21,5525.0,78,87
2025-03-12,星期三,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6102,5739,6131.0,36799.42,6054.0,33,87
2025-03-13,星期四,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5869,5552,5812.0,55750.86,5650.0,79,86
2025-03-13,星期四,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5585,5327,5411.0,68808.75,5499.75,48,53
2025-03-13,星期四,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6102,5739,6145.5,37225.2,6165.5,34,86
2025-03-13,星期四,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9256,8138,8536.0,1980456.33,8683.25,84,84
2025-03-13,星期四,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3202,2299,3298.0,263309.01,3323.0,91,86
2025-03-13,星期四,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8651,8137,8145.0,840150.53,8143.5,85,84
2025-03-13,星期四,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2589,2299,2588.0,29310.42,2540.75,91,86
2025-03-13,星期四,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期五, 3月 14)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,2555,2299,2588.0,14206.88,2588.0,91,86
2025-03-13,星期四,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期五, 3月 14)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5528,5219,5470.0,45709.44,5486.5,79,86
2025-03-13,星期四,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6102,5739,6145.5,37225.2,6062.5,34,86
2025-03-14,星期五,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5870,5552,5812.0,56372.02,5809.25,80,85
2025-03-14,星期五,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5820,5332,5770.0,90933.49,5684.75,38,53
2025-03-14,星期五,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6110,5739,6160.0,45057.77,6098.0,35,85
2025-03-14,星期五,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9082,8137,8146.0,3945540.88,8340.0,86,82
2025-03-14,星期五,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,8912,8137,8537.0,1675877.91,8439.5,86,83
2025-03-14,星期五,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4073,3298,3798.0,189739.5,3973.0,89,85
2025-03-14,星期五,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8545,8137,8145.0,901002.46,8241.0,86,83
2025-03-14,星期五,凌晨12:20,凌晨班機,TPE,凌晨4:55,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 35 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2614,2299,2588.0,29312.62,2588.0,90,85
2025-03-14,星期五,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2580,2299,2588.0,10191.13,2540.75,91,85
2025-03-14,星期五,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期六, 3月 15)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5557,5219,5497.0,53391.38,5646.75,80,85
2025-03-14,星期五,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6205,5739,6221.0,126635.21,6068.25,35,85
2025-03-15,星期六,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5897,5552,5840.0,61818.24,5875.75,81,84
2025-03-15,星期六,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5890,5330,5770.0,251142.59,5731.25,41,53
2025-03-15,星期六,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6102,5739,6188.5,38104.49,6184.5,36,84
2025-03-15,星期六,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,11512,8137,8538.0,44787198.39,14368.25,87,82
2025-03-15,星期六,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,10194,8137,8536.0,28005942.01,8737.25,87,82
2025-03-15,星期六,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3956,3298,3798.0,196676.71,4098.0,47,84
2025-03-15,星期六,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,9147,8137,8535.0,3513615.58,8833.0,87,82
2025-03-15,星期六,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3369,2399,3298.0,63487.79,3423.0,33,84
2025-03-15,星期六,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3318,2399,3298.0,72695.85,3298.0,16,84
2025-03-15,星期六,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期日, 3月 16)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3127,2399,3298.0,133631.1,2943.0,33,84
2025-03-15,星期六,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期日, 3月 16)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5541,5219,5493.0,49268.65,5396.0,81,84
2025-03-15,星期六,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6102,5739,6188.5,38104.49,6268.25,36,84
2025-03-16,星期日,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5872,5552,5831.0,57659.59,5920.75,82,83
2025-03-16,星期日,上午8:40,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5665,5328,5388.0,191833.65,5746.5,47,53
